nrun  cer1    cer2    cer3    cer4    cer5    cer6    cer7    cer8    cer9    cer10   flag
2383  73.89  107.58  65.51  84.75  83.21  97.42  101.60  84.59  50.17  113.07  0
2384  136.97  120.71  75.81  93.29  76.09  125.42  168.06  121.91  112.99  129.68  0
2385  91.87  82.95  78.54  139.10  90.87  85.79  111.95  98.27  113.27  106.77  0
2386  86.91  93.84  108.18  113.32  79.39  113.06  163.40  96.36  110.24  147.13  0
2389  74.90  82.15  85.15  93.85  74.46  112.42  150.23  111.78  102.70  75.41  0
2390  85.79  114.62  124.79  106.61  103.87  105.92  67.47  66.65  72.31  87.44  0
2391  88.98  114.53  91.32  95.18  92.47  85.70  157.04  134.89  128.06  149.35  0
2392  101.71  61.61  113.96  113.44  88.29  104.09  113.60  111.29  110.99  175.51  0
2393  72.88  96.28  91.59  103.40  71.64  75.66  81.46  87.79  90.40  341.76  1
2394  94.35  87.11  105.01  104.00  95.18  101.75  141.70  99.86  117.49  147.14  0
2395  92.28  90.87  103.87  97.42  83.47  93.51  156.28  106.89  104.94  132.44  0
2396  102.38  44.20  73.92  76.01  66.13  102.61  140.63  97.74  100.69  159.71  0
2399  109.80  102.78  82.69  132.91  81.17  58.56  857.43  58.90  250.52  236.55  1
2401  53.02  166.07  64.69  75.63  62.39  100.82  81.46  65.06  74.20  490.50  1
2402  83.00  76.78  87.69  109.67  87.33  96.80  137.16  95.49  108.19  144.66  0
2404  110.64  74.94  114.89  128.10  84.39  113.23  112.64  156.07  167.21  107.73  0
2405  91.88  101.08  90.29  112.64  89.45  121.20  121.75  108.12  100.99  120.01  0
2406  112.11  118.56  72.72  94.13  70.36  120.75  106.98  98.71  152.50  173.65  0
2407  107.01  98.79  102.28  107.80  97.40  113.04  128.83  102.06  106.60  122.57  0
2408  119.38  81.01  104.50  114.96  87.97  109.66  118.55  115.89  109.35  115.08  0
2412  63.96  89.85  78.73  113.92  105.88  94.65  163.26  73.33  249.90  94.07  0
2414  122.54  79.39  97.48  97.35  92.47  112.95  129.75  83.09  108.08  115.55  0
2415  78.43  69.36  67.50  71.29  71.19  84.98  92.68  71.56  133.93  235.24  1
2416  74.31  63.26  68.48  68.57  67.40  83.86  94.90  76.51  152.15  239.27  1
2417  77.76  69.43  71.64  75.51  71.82  88.31  98.36  75.28  149.52  137.51  0
2418  71.17  69.09  72.05  72.55  70.43  87.61  99.14  81.40  160.71  203.91  1
2420  102.79  85.30  91.99  97.79  97.33  97.29  142.39  121.05  122.76  112.93  0
2422  92.94  100.12  109.36  106.33  90.19  100.49  132.83  98.68  106.28  120.64  0
2423  108.37  90.60  104.69  112.29  96.47  104.81  133.60  107.59  103.75  116.67  0
2424  102.34  99.32  104.13  104.78  97.45  105.90  137.84  106.79  108.49  122.15  0
2425  104.61  98.10  106.29  101.70  91.77  107.99  124.64  115.13  106.12  122.82  0
2426  102.28  90.16  104.87  112.22  90.30  109.31  129.03  111.63  104.33  123.18  0
2427  100.88  92.55  102.08  106.83  95.43  108.67  136.14  110.43  108.70  121.53  0
2428  101.30  94.69  107.21  106.23  94.76  112.07  130.53  109.89  104.54  125.42  0
2429  89.48  55.25  124.75  110.71  83.17  107.74  96.19  84.51  197.48  157.50  0
2432  70.75  86.14  82.97  84.96  92.66  108.55  96.10  91.09  104.68  106.61  0
2433  75.04  55.02  63.83  90.04  76.90  93.23  106.72  104.62  151.67  123.89  0
2434  219.94  104.51  171.07  818.98  118.68  117.42  192.04  122.07  102.23  197.84  1
2435  76.94  64.84  105.80  115.76  79.34  104.09  125.16  91.26  98.26  135.25  0
2436  97.00  94.90  99.22  104.40  84.61  99.14  112.73  110.02  111.47  110.96  0
2437  102.16  91.86  111.39  111.22  99.34  105.11  140.94  111.38  107.66  123.36  0
2438  99.73  91.59  100.30  105.99  98.51  105.34  128.04  110.66  109.13  124.76  0
2439  100.40  98.40  99.11  106.61  97.10  109.18  127.56  108.82  100.16  117.55  0
2441  77.21  85.97  114.97  86.83  101.37  98.50  134.05  93.78  113.53  119.51  0
2442  94.67  88.18  104.26  100.49  87.12  100.50  138.98  112.79  111.88  126.54  0
2443  102.13  95.72  100.46  104.90  98.18  99.94  128.25  107.16  116.64  125.71  0
2444  100.58  103.95  91.26  108.65  94.78  99.57  129.84  107.51  113.31  118.67  0
2445  98.41  100.77  105.07  108.74  85.89  108.99  129.74  101.44  101.96  130.05  0
2446  100.46  101.45  101.09  112.54  92.18  100.54  130.06  105.15  116.61  130.44  0
2447  94.19  85.47  98.80  111.12  85.19  101.26  139.56  105.82  98.75  131.58  0
2448  85.44  90.41  99.95  109.64  88.55  102.88  129.91  103.26  107.17  120.66  0
2449  81.54  93.29  101.88  92.42  87.95  109.65  144.54  100.81  114.52  118.62  0
2450  83.40  93.17  93.41  108.44  91.57  99.32  135.33  103.98  103.20  132.97  0
2451  89.66  90.94  94.17  114.81  88.31  106.70  142.48  112.08  104.45  121.71  0
2452  95.59  82.56  103.71  104.68  88.78  94.58  137.57  98.84  114.49  131.54  0
2453  86.83  85.05  89.74  104.76  99.39  93.50  142.38  94.38  115.35  139.30  0
2454  98.57  90.33  99.97  110.12  88.03  104.76  138.29  101.97  107.63  113.80  0
2455  96.14  95.14  86.23  114.58  87.92  96.44  139.46  110.23  110.27  139.94  0
2457  89.35  91.49  91.57  109.28  80.35  116.17  138.36  91.69  115.68  116.37  0
2458  89.71  87.31  92.02  108.99  84.13  100.46  151.56  86.10  145.09  132.88  0
2459  60.31  124.07  87.13  83.03  113.39  86.60  115.07  60.48  117.73  155.98  1
2460  94.11  83.84  109.95  106.63  93.43  107.05  136.91  101.78  116.90  116.00  0
2461  80.33  83.76  84.20  109.70  83.12  102.26  130.02  109.45  113.15  146.68  0
2462  97.74  79.90  84.68  104.69  84.25  92.56  141.15  83.81  117.31  138.36  0
2468  112.79  127.44  66.45  88.52  74.78  95.68  129.93  87.25  118.16  167.24  0
2469  127.73  117.79  84.79  117.45  51.12  181.21  143.14  125.69  102.54  149.26  1
2470  83.18  92.33  104.97  96.34  100.11  96.23  132.90  113.87  101.89  104.64  0
2473  113.20  106.70  108.79  111.04  93.72  103.03  126.39  104.93  92.75  138.29  0
2474  87.57  62.51  66.78  98.66  89.70  102.09  126.82  103.40  116.38  139.54  0
2475  76.48  121.96  106.06  107.74  127.38  123.23  122.10  106.50  99.89  115.93  0
2476  94.22  93.11  104.12  120.04  94.81  110.68  124.93  110.81  101.30  113.19  0
2477  102.79  89.29  102.24  107.17  97.93  111.30  123.44  109.27  104.64  119.68  0
2478  92.19  93.27  104.77  109.21  95.19  112.79  131.08  105.02  99.59  124.35  0
2479  101.76  95.13  99.08  102.99  84.65  108.49  133.69  104.86  107.78  124.90  0
2480  112.37  92.54  111.11  118.53  93.38  110.45  124.82  110.26  102.70  97.11  0
2481  83.77  98.81  99.75  128.49  91.21  106.57  126.46  102.08  102.37  128.05  0
2482  70.68  70.52  116.90  104.70  105.64  91.06  106.81  104.85  112.64  89.59  0
2483  99.26  107.30  104.89  112.83  94.70  114.71  113.67  104.70  96.97  120.44  0
2484  89.37  97.68  110.37  108.17  95.87  110.16  135.15  102.66  103.48  122.33  0
2485  89.24  105.87  105.30  125.03  107.03  105.13  123.97  98.41  114.60  118.03  0
2486  92.92  102.40  82.79  114.14  94.62  117.34  131.86  105.04  98.01  107.56  0
2487  91.72  106.55  97.00  114.83  93.82  109.53  119.99  103.01  114.35  117.02  0
2488  100.59  93.16  96.93  119.46  92.25  113.70  128.50  108.58  105.02  116.05  0
2489  117.13  92.51  97.81  89.20  97.37  107.82  132.44  106.12  104.18  126.12  0
2490  109.67  88.20  98.48  111.47  94.88  114.55  136.12  110.53  102.05  119.93  0
2491  88.91  106.58  113.66  111.93  85.29  117.35  134.96  99.98  108.89  123.60  0
2492  104.08  96.01  101.34  109.89  94.29  109.91  124.19  107.65  112.22  110.33  0
2493  96.05  89.76  105.15  106.82  95.64  110.38  123.80  107.09  108.97  116.67  0
2494  90.65  90.01  98.00  99.32  98.37  120.66  136.13  91.32  107.83  83.40  0
2495  93.80  97.81  97.26  117.49  94.70  116.96  129.69  111.29  96.31  125.05  0
2496  105.84  95.50  98.28  110.51  101.45  112.18  125.93  107.74  108.44  104.85  0
2497  104.34  89.24  112.73  98.52  93.97  109.84  122.46  107.42  99.04  134.67  0
2498  97.88  97.92  99.75  108.87  100.14  104.75  112.75  99.69  107.08  125.87  0
2499  90.04  86.94  98.39  107.94  89.50  103.18  120.70  98.97  84.21  117.65  0
2500  99.34  78.51  111.59  121.88  90.63  111.90  124.75  98.41  105.74  118.86  0
2501  111.05  99.34  105.87  109.65  97.25  113.48  126.16  100.43  106.27  113.20  0
2502  92.58  96.35  103.39  105.99  92.35  115.81  126.76  108.82  106.11  119.88  0
2503  102.85  89.36  105.98  116.84  89.98  117.82  125.21  108.31  106.90  110.25  0
2504  106.47  77.09  98.93  108.07  95.87  112.01  122.84  110.91  96.59  114.23  0
2505  83.23  92.90  105.46  121.09  92.86  106.38  119.11  105.77  99.11  125.81  0
2506  86.01  82.59  93.48  113.54  89.64  107.23  126.52  113.56  103.30  113.74  0
2507  126.90  102.94  95.74  109.53  95.44  110.99  122.97  110.70  109.12  107.96  0
2508  108.83  94.02  101.80  112.94  82.74  115.20  135.21  99.92  103.76  128.21  0
2509  112.64  104.55  108.16  106.99  93.99  115.32  118.37  113.95  114.21  124.38  0
2510  88.41  100.47  99.00  99.78  93.88  111.01  130.52  118.36  103.07  109.19  0
2511  105.25  86.99  102.04  119.70  88.10  109.26  121.39  106.39  109.66  120.63  0
2512  92.51  86.41  115.03  109.43  78.58  114.37  121.24  119.86  111.47  83.05  0
2513  107.33  94.33  104.79  117.04  103.34  114.21  124.75  100.57  110.97  118.37  0
2514  102.12  100.50  94.29  104.94  92.97  107.94  115.20  101.80  93.36  115.27  0
2515  92.89  69.23  105.15  112.64  99.33  110.97  117.64  106.84  115.81  128.53  0
2516  95.27  96.72  97.11  108.94  97.22  104.05  118.72  108.78  106.91  101.06  0
2519  94.00  97.79  102.29  111.73  92.05  111.94  130.14  107.47  113.75  117.59  0
2520  94.76  88.57  102.46  108.85  94.67  108.19  129.40  99.69  103.03  122.65  0
2521  99.62  87.72  91.38  118.73  97.29  106.35  123.18  105.02  110.49  110.88  0
2522  105.25  88.49  96.52  119.11  93.62  109.95  127.78  101.90  101.75  113.88  0
2523  113.84  59.14  94.60  111.18  78.46  105.93  167.59  118.42  102.39  225.06  0
2524  64.09  81.05  106.30  111.86  90.25  98.38  115.47  96.52  116.43  115.70  0
2525  90.07  92.14  100.06  105.61  96.67  104.26  126.81  105.59  107.29  132.45  0
2526  99.97  94.83  91.06  118.09  95.95  107.50  125.77  103.64  112.28  116.68  0
2527  96.58  84.57  110.29  117.98  93.48  116.10  118.37  101.00  108.82  121.07  0
2528  92.96  95.61  99.27  111.93  95.23  112.89  122.31  106.83  112.31  114.38  0
2529  96.52  102.59  106.31  113.83  90.71  114.78  128.28  111.60  103.85  119.91  0
2530  101.96  82.83  105.12  104.32  97.28  106.84  133.91  112.52  112.17  113.58  0
2531  106.58  85.79  99.41  111.06  92.99  109.50  122.41  105.93  104.68  128.15  0
2532  84.79  87.73  112.16  104.95  103.78  128.04  131.28  98.94  124.33  108.28  0
2533  100.58  83.56  98.91  115.07  94.27  104.46  119.97  104.51  106.54  95.00  0
2534  95.93  92.88  95.15  104.20  97.88  111.05  115.84  111.07  89.60  113.57  0
2535  118.46  103.95  103.07  114.57  98.83  106.44  122.02  103.90  92.85  119.21  0
2536  98.82  91.33  106.12  117.60  92.62  105.64  127.69  108.12  78.24  107.06  0
2537  106.04  89.64  99.08  114.19  93.34  114.13  123.55  114.19  100.54  122.85  0
2538  122.80  97.25  109.57  100.59  90.36  115.96  136.58  93.04  95.45  125.87  0
2539  85.89  102.84  92.50  118.16  96.25  109.33  133.40  100.84  98.34  110.06  0
2540  100.64  84.52  106.30  99.44  103.53  100.85  118.26  111.26  108.47  89.61  0
2541  90.96  95.22  100.32  117.67  104.85  106.41  137.86  105.88  96.60  110.39  0
2542  104.31  72.00  102.22  105.54  89.17  120.49  126.06  109.40  121.34  98.30  0
2543  107.10  91.18  90.97  95.64  90.22  112.27  130.62  112.68  96.00  115.07  0
2544  108.55  100.23  101.10  112.73  92.27  118.04  108.15  109.25  101.11  117.38  0
2545  94.77  91.84  111.54  91.60  102.18  109.86  120.32  92.06  118.87  120.74  0
2546  95.31  94.27  93.97  120.03  93.08  120.31  128.78  111.50  103.23  119.36  0
2547  98.60  92.59  106.21  105.38  88.78  110.49  135.84  113.44  108.01  111.47  0
2548  97.03  88.84  104.69  109.13  95.83  113.16  119.21  111.83  102.06  112.31  0
2549  89.62  108.43  100.34  116.24  90.88  116.12  134.39  105.84  105.58  117.41  0
2550  97.43  108.84  101.89  108.91  89.54  110.56  124.32  95.64  109.32  127.09  0
2551  100.71  94.20  96.76  106.36  93.30  107.39  132.53  101.10  108.86  111.39  0
2552  93.27  99.71  99.85  107.00  91.74  109.11  128.12  112.18  99.12  122.46  0
2553  125.44  87.44  93.19  104.34  91.27  111.82  134.76  104.03  103.95  122.06  0
2554  91.64  93.00  99.71  117.30  93.38  106.69  132.96  96.55  116.09  100.41  0
2555  103.97  97.50  105.38  114.90  100.76  113.70  131.65  99.77  98.95  124.46  0
2556  101.92  103.20  109.06  113.12  93.16  107.64  127.61  108.05  120.99  114.30  0
2557  103.23  98.55  86.93  119.51  93.52  110.16  136.17  107.75  99.17  115.14  0
2558  97.85  82.25  102.39  109.93  100.74  109.88  122.50  103.77  109.80  115.38  0
2559  94.69  92.40  109.50  109.17  96.25  117.86  122.91  107.88  106.21  133.96  0
2560  92.72  90.95  96.04  118.60  91.32  112.71  126.00  103.62  94.57  123.78  0
2561  89.70  90.26  99.66  107.14  92.22  114.06  128.99  107.06  111.93  114.24  0
2562  129.38  68.56  87.55  89.02  74.47  124.97  91.69  91.59  102.43  199.75  0
2563  96.78  101.62  102.79  98.09  94.55  116.70  157.90  112.25  102.13  134.43  0
2564  102.70  95.00  100.72  108.32  89.05  112.41  136.10  102.90  103.29  108.40  0
2565  108.31  98.46  107.88  114.68  84.86  112.94  131.13  102.13  102.47  122.07  0
2566  108.44  98.19  101.20  109.69  87.99  112.71  122.75  96.58  104.20  107.86  0
2567  87.76  110.99  85.15  91.22  119.30  99.31  149.29  74.77  118.21  151.92  0
2568  50.63  98.58  129.84  70.54  89.04  89.92  148.31  72.14  156.50  278.77  1
2570  82.61  58.44  104.21  94.57  147.82  105.40  97.49  93.40  53.70  134.83  0
2571  77.09  74.90  91.35  122.72  88.73  118.98  131.80  110.91  87.94  149.35  0
2572  77.13  81.26  92.98  91.83  92.64  99.18  133.73  107.14  114.51  146.18  0
2573  75.72  88.28  94.69  97.74  84.87  97.14  144.45  87.54  107.93  157.73  0
2574  87.70  73.52  86.00  96.71  82.43  101.56  133.82  96.79  113.01  138.96  0
2575  83.82  66.41  100.95  91.08  77.31  103.74  133.79  106.13  117.24  140.48  0
2576  91.07  74.38  85.01  86.77  82.38  107.69  135.42  103.33  102.72  132.13  0
2577  83.25  83.21  92.30  98.26  85.03  94.52  146.13  108.68  108.16  136.89  0
2578  78.69  84.74  99.90  104.04  93.40  96.15  143.37  119.07  104.89  129.19  0
2579  83.10  73.78  83.37  93.31  89.91  105.52  133.64  100.37  121.17  128.22  0
2580  79.83  78.87  97.53  104.25  89.63  102.29  127.10  112.22  108.74  128.49  0
2581  81.45  83.06  93.77  101.92  98.24  100.45  129.10  100.94  104.68  139.73  0
2582  87.27  68.58  92.70  98.03  89.30  104.33  132.45  105.08  108.46  126.88  0
2583  92.37  76.91  101.51  109.14  84.44  101.51  139.22  105.77  109.47  134.48  0
2584  75.82  78.01  89.97  90.54  73.54  105.62  139.74  98.78  114.03  156.21  0
2585  93.24  70.73  82.68  105.76  79.54  95.58  129.83  114.94  117.38  120.57  0
2586  91.24  51.44  76.43  90.96  68.32  101.93  129.78  93.52  115.73  464.87  1
2587  79.47  70.24  93.12  93.09  90.27  102.44  141.81  101.36  128.50  129.04  0
2588  69.52  78.49  88.98  98.50  81.58  99.62  143.08  91.70  114.16  143.69  0
2589  90.62  70.08  83.11  99.15  90.80  102.15  144.70  86.00  119.02  217.36  0
2590  85.27  82.20  90.80  99.16  86.03  97.56  140.16  99.95  108.51  133.53  0
2591  78.82  80.24  92.28  105.44  91.47  98.49  131.54  110.93  119.66  140.91  0
2592  75.57  76.29  83.13  122.38  87.85  108.03  126.47  109.77  113.50  131.44  0
2593  85.59  88.06  91.83  93.49  84.24  111.22  125.62  104.15  122.75  121.44  0
2595  74.38  77.56  61.00  114.85  71.17  71.66  195.76  64.36  164.46  193.52  0
2598  77.40  78.94  99.12  107.58  92.77  100.08  140.03  101.61  122.84  133.96  0
2599  74.25  75.55  93.21  99.02  85.20  102.08  134.86  108.27  112.34  143.04  0
2600  88.62  71.65  91.47  101.46  80.70  99.11  137.76  95.43  99.08  128.93  0
2601  78.35  70.40  100.16  99.90  87.15  103.48  129.62  100.82  119.84  133.16  0
2602  44.25  64.63  77.96  86.68  92.39  89.51  146.06  114.70  82.25  150.79  0
2603  93.48  84.69  95.32  101.03  83.37  93.66  128.51  96.51  118.29  131.40  0
2604  81.17  73.57  83.62  103.91  87.05  103.68  146.38  109.74  116.85  153.82  0
2605  82.60  81.85  92.29  89.29  93.48  96.52  134.46  95.06  100.66  121.07  0
2606  96.32  76.96  75.13  94.37  79.23  101.79  133.33  111.48  118.31  132.57  0
2607  92.45  101.18  86.50  89.47  81.74  99.11  134.13  82.25  126.36  112.17  0
2609  107.82  254.01  108.83  77.50  207.25  179.88  107.47  54.84  109.54  147.17  1
2611  88.92  72.28  49.66  87.73  94.08  86.50  123.50  99.12  192.80  129.42  0
2612  75.63  71.44  74.15  90.26  79.37  94.64  122.84  87.03  142.57  152.30  0
2613  79.83  79.60  69.18  82.93  88.44  95.51  137.09  90.37  158.34  147.23  0
2614  81.47  61.90  77.68  94.13  79.61  91.17  132.73  96.08  128.22  154.64  0
2615  87.87  72.50  63.70  74.97  78.82  96.33  131.45  102.48  152.30  160.25  0
2616  85.25  65.97  88.89  84.14  79.89  89.64  145.72  84.76  132.78  148.81  0
2617  81.29  64.12  92.90  88.72  72.77  97.86  136.39  83.75  146.57  184.67  0
2618  68.20  72.18  87.81  80.40  83.84  93.01  126.59  89.74  119.28  144.15  0
2619  65.41  65.53  86.67  81.14  78.72  95.06  135.12  98.93  124.55  155.52  0
2620  73.14  83.18  86.60  76.82  76.16  96.12  147.33  90.14  126.00  155.23  0
2621  65.15  80.45  56.10  77.52  74.37  88.94  130.14  79.17  136.67  146.06  0
2622  69.86  74.22  78.15  73.53  74.15  95.28  139.23  92.18  121.56  127.25  0
2623  76.46  75.72  68.30  89.91  73.55  88.23  129.18  79.36  138.45  155.37  0
2624  77.07  67.76  83.39  86.63  78.07  94.70  120.86  92.26  135.23  135.23  0
2625  67.60  64.48  85.74  88.19  71.40  102.85  144.87  86.74  131.00  173.45  0
2626  82.02  68.88  84.46  98.50  82.60  104.96  155.81  94.67  139.74  158.77  0
2627  78.41  63.73  89.30  87.64  77.92  98.83  143.14  81.00  129.69  167.14  0
2628  73.00  66.05  60.65  82.40  71.42  99.97  119.43  81.70  130.53  131.44  0
2629  75.46  74.17  83.86  76.37  79.96  87.91  136.98  99.22  150.10  141.65  0
2633  167.89  87.22  97.92  110.19  103.16  119.15  111.47  288.51  126.57  93.28  0
2634  73.75  67.09  55.96  56.62  78.60  85.15  98.27  86.13  153.77  116.45  0
2635  76.61  69.66  80.07  75.99  76.12  97.24  110.05  81.44  133.16  162.01  0
2636  73.94  78.58  75.81  78.05  70.12  96.06  111.15  92.84  144.40  261.73  1
2637  94.55  68.29  76.85  73.75  71.93  96.68  107.08  99.91  130.61  177.70  0
2638  78.15  59.13  79.53  77.87  69.98  89.09  119.48  89.55  134.71  148.90  0
2639  79.78  71.65  86.19  75.92  67.87  96.88  123.14  87.93  155.50  178.06  0
2640  74.80  76.88  80.94  83.33  79.34  93.54  106.44  79.15  151.86  171.82  0
2641  71.53  75.52  80.61  75.89  81.11  94.91  120.90  91.03  139.00  174.13  0
2642  77.02  74.11  84.21  74.85  82.41  91.60  118.81  87.66  153.54  156.25  0
2643  75.58  63.46  68.73  65.32  73.55  84.20  108.98  77.37  132.06  242.25  1
2644  79.33  48.07  88.45  51.54  73.13  78.79  119.35  96.55  188.49  274.75  1
2646  77.80  80.84  79.70  94.68  81.78  94.29  133.19  106.06  142.06  135.94  0
2648  79.18  59.31  69.45  78.03  63.30  82.81  124.28  80.57  120.39  542.32  1
2649  72.24  72.02  86.66  74.53  66.78  91.60  113.38  90.98  144.14  329.61  1
2650  77.49  62.42  76.58  72.25  81.37  85.70  122.29  81.93  281.46  167.33  0
2651  74.32  64.70  72.91  70.94  85.84  96.44  110.67  85.30  135.90  163.76  0
2653  68.59  75.87  59.45  67.83  74.91  98.62  124.73  102.76  128.20  150.27  0
2654  63.20  71.50  71.89  76.78  78.90  97.09  106.75  79.46  131.10  143.98  0
2655  74.40  69.15  70.19  76.21  74.40  90.25  118.99  82.61  130.26  163.10  0
2656  76.51  64.69  87.67  89.46  85.45  82.27  88.35  66.23  322.32  215.43  1
2657  78.24  69.14  80.06  71.40  74.16  95.54  117.47  90.54  148.36  365.92  1
2658  77.26  66.14  76.35  76.01  67.04  80.98  98.13  80.48  68.45  314.97  1
2659  117.16  94.74  113.93  94.85  121.94  119.03  145.18  69.75  109.97  103.60  0
2661  66.13  51.64  97.70  70.82  73.46  79.53  82.59  84.04  106.58  124.74  0
2662  71.70  71.29  76.16  80.46  87.54  97.06  134.71  80.83  143.93  265.39  1
2667  125.11  104.41  66.68  112.36  80.70  59.80  110.28  78.46  116.93  196.59  0
2669  59.90  55.21  78.22  50.59  82.18  96.31  82.07  98.42  221.60  865.96  1
2670  86.92  60.91  67.06  74.50  74.69  78.03  127.15  93.98  216.14  111.31  0
2671  94.74  61.27  72.52  96.46  83.57  77.43  129.90  96.89  139.23  158.04  0
2672  77.37  68.47  76.95  75.46  72.23  84.91  111.02  81.58  227.37  677.40  1
2673  82.85  60.94  71.99  73.13  79.05  89.81  102.49  87.99  135.23  112.59  0
2675  74.40  77.01  71.05  84.23  75.17  87.65  99.29  76.64  155.75  201.18  1
2676  81.28  67.64  72.02  75.89  69.34  89.60  115.24  84.28  154.30  133.32  0
2677  70.84  73.72  81.33  70.98  76.55  89.91  114.06  83.12  128.21  118.16  0
2678  83.67  69.89  83.08  74.31  77.25  98.73  131.31  78.79  145.04  169.61  0
2679  72.61  50.36  69.08  73.27  78.77  90.66  134.69  82.19  209.96  760.93  1
2680  72.85  62.55  79.54  80.25  65.73  83.42  116.00  91.75  132.36  354.46  1
2681  73.42  64.02  81.42  70.60  76.22  94.81  120.58  85.93  173.96  153.38  0
2682  50.65  79.47  81.94  68.65  74.45  92.16  115.83  84.69  168.03  291.38  1
2683  76.82  60.59  64.57  87.74  69.86  84.54  104.67  89.48  99.07  202.53  1
2684  77.50  84.71  73.08  80.46  75.76  97.76  126.90  92.29  123.88  229.00  0
2685  80.70  76.05  73.46  71.69  78.34  87.17  90.07  81.22  157.32  140.20  0
2686  70.77  69.32  76.74  72.24  73.05  93.20  123.49  78.10  163.70  251.31  1
2687  67.64  71.62  77.59  74.35  76.82  90.23  112.68  94.72  149.44  125.83  0
2688  72.97  70.47  73.20  69.56  72.47  92.91  140.44  85.94  125.56  140.82  0
2690  69.80  65.63  74.82  80.57  83.68  90.59  103.98  77.99  161.95  247.83  1
2691  78.91  69.52  76.02  85.26  72.53  93.97  119.85  101.87  143.30  165.40  0
2692  84.94  79.69  76.53  72.25  70.80  98.96  102.37  81.60  142.80  291.68  1
2694  72.86  71.75  77.64  85.17  75.63  92.57  106.11  81.32  157.44  140.74  0
2696  57.02  64.95  90.12  75.18  71.38  72.96  92.12  92.83  156.78  397.26  1
2697  62.97  64.61  84.90  68.93  68.61  85.23  109.40  87.22  155.94  303.32  1
2698  73.38  65.90  80.35  74.72  76.32  97.59  117.06  70.12  151.98  302.75  1
2699  64.42  65.93  77.63  79.38  79.04  85.45  109.31  88.87  148.72  119.10  0
2700  66.28  74.47  76.62  67.80  72.91  86.33  93.88  79.06  171.04  257.80  1
2701  69.25  61.45  80.72  88.34  68.28  85.10  103.20  72.91  143.61  145.06  0
2703  74.31  78.09  85.30  83.77  75.29  86.14  105.42  104.77  87.06  852.33  1
2704  64.02  77.43  60.64  70.93  69.54  87.75  103.63  97.27  115.40  191.10  1
2705  75.19  61.53  77.64  72.65  70.09  94.80  112.03  88.17  167.49  235.46  1
2706  77.24  66.81  78.21  75.06  75.02  86.69  97.65  77.16  126.72  202.52  1
2707  70.49  70.07  68.71  67.97  74.87  88.55  100.00  78.46  148.00  153.41  0
2708  68.15  70.30  76.58  76.13  67.78  85.71  102.69  73.65  142.95  254.98  1
2709  72.58  79.43  73.24  79.47  76.17  93.86  96.13  80.98  159.95  223.13  1
2710  83.83  69.08  70.56  83.80  75.03  87.27  103.06  76.52  211.41  218.48  1
2711  83.00  71.87  85.27  79.23  78.78  87.40  118.32  88.12  145.79  445.64  1
2714  115.39  102.93  93.05  90.88  60.25  73.40  157.41  140.43  182.22  177.34  0
2716  74.50  73.13  77.76  87.66  82.59  98.86  134.13  64.66  95.11  147.17  0
2719  68.84  65.07  68.79  78.45  75.48  83.09  94.11  93.47  147.08  273.19  1
2720  75.77  75.35  68.47  70.97  72.61  87.43  110.25  78.98  152.66  158.56  0
2721  73.47  80.94  68.06  73.43  75.80  86.24  105.77  79.89  148.42  269.50  1
2722  69.51  63.64  76.50  76.12  77.73  84.73  110.94  82.50  180.13  220.07  1
2723  75.63  67.96  65.80  79.48  75.50  90.53  92.09  78.31  167.13  134.97  0
2724  66.16  67.38  72.05  81.08  79.26  92.43  108.61  84.87  226.93  215.20  1
2725  69.25  72.67  84.06  68.55  78.70  92.85  111.70  85.48  157.82  238.01  1
2726  81.50  64.90  75.63  73.51  80.07  93.45  105.65  78.94  196.12  128.05  0
2727  66.63  71.15  77.55  76.34  71.75  90.40  117.17  78.84  172.31  201.05  1
2728  63.80  64.42  68.52  98.15  81.26  95.24  126.63  103.67  140.78  118.76  0
2729  65.82  50.38  81.59  79.73  81.42  80.61  104.00  69.41  174.74  231.96  1
2730  60.27  68.73  74.96  73.32  71.31  91.39  110.94  74.10  112.99  127.48  0
2731  83.19  74.93  65.29  70.63  82.11  92.34  117.38  80.03  150.50  134.69  0
2732  75.37  70.52  72.09  76.80  73.59  89.92  108.17  73.23  152.24  268.64  1
2733  69.47  69.24  74.22  72.52  75.13  89.40  103.59  76.51  149.81  151.43  0
2734  61.49  69.46  81.71  73.70  77.99  90.16  87.67  70.71  231.60  228.14  1
2735  68.81  68.67  74.08  74.78  65.28  85.99  100.97  84.33  148.38  119.84  0
2736  78.58  64.48  75.44  61.07  79.20  82.14  93.61  85.10  143.25  364.97  1
2737  74.41  64.39  72.02  72.37  77.11  88.50  104.99  96.81  144.10  254.72  1
2738  72.57  66.12  67.08  96.23  77.34  85.04  100.08  81.66  187.17  104.80  0
2739  80.09  71.29  62.97  75.32  64.52  93.69  88.67  78.35  174.67  839.45  1
2740  77.35  72.44  72.39  76.66  79.80  84.43  107.48  87.61  146.07  280.60  1
2742  72.97  67.33  72.36  74.70  68.03  89.12  106.93  75.79  173.70  227.04  1
2744  92.42  169.92  69.01  86.49  75.46  87.98  101.17  86.12  144.63  144.06  0
2745  68.69  70.15  69.47  71.71  70.36  90.34  115.29  84.65  130.48  250.60  1
2746  71.31  66.34  63.96  57.43  78.77  86.74  108.87  71.05  180.50  257.93  1
2747  78.81  64.44  73.53  81.32  72.07  75.91  130.95  86.72  141.55  130.07  0
