nrun  S2L1    S2L2    S2L3    S2L4    S2L5    S2L6    S2L7    S2L8    S2L9    S2L10   S2L11   S2L12   S2L13   S2L14   S2L15   S2L16   flag
2224  321.16  338.76  312.85  313.80  303.05  300.47  304.96  341.43  293.16  302.53  294.75  312.64  305.82  311.07  297.57  266.58  1
2225  317.03  329.19  310.72  311.09  294.61  300.42  302.75  326.17  287.46  300.45  287.59  307.90  300.95  305.00  292.43  258.86  1
2226  308.54  321.86  300.72  301.03  291.53  302.57  298.35  336.48  286.95  296.97  285.51  299.47  301.61  294.76  285.18  202.27  0
2227  321.78  317.94  311.50  311.59  298.01  292.89  297.00  334.99  287.94  300.11  288.03  303.89  301.01  295.97  282.28  268.19  0
2228  315.25  314.17  304.39  304.49  297.20  296.72  300.11  334.99  275.65  294.43  291.13  301.39  300.75  303.55  284.85  222.50  0
2229  325.31  308.15  307.32  310.31  297.21  300.87  306.93  327.54  292.66  298.51  289.09  302.58  299.39  300.25  280.98  216.93  0
2230  319.13  327.05  309.46  313.24  295.31  304.36  307.93  336.32  291.12  297.50  292.59  307.46  299.73  301.08  291.20  271.87  0
2232  313.16  317.54  292.19  292.22  284.62  288.72  293.01  319.84  284.74  293.21  286.91  298.90  297.22  292.09  278.72  256.73  1
2233  328.86  328.07  312.44  309.54  299.35  303.96  305.84  329.84  284.19  298.97  290.74  309.50  304.57  294.42  292.45  234.37  0
2234  327.23  325.82  309.84  312.18  301.31  302.49  302.65  336.17  292.42  297.06  291.72  307.29  310.87  301.59  290.63  259.12  0
2235  327.65  319.94  308.76  307.67  297.07  300.40  304.06  334.53  284.77  297.07  287.88  307.49  305.20  299.84  287.41  257.01  1
2236  323.11  327.24  306.75  312.09  292.57  297.27  303.14  335.67  287.86  297.68  289.30  303.89  304.78  298.75  285.17  270.56  0
2237  329.74  324.51  318.07  308.02  298.44  299.68  301.50  336.44  289.93  296.64  295.92  306.99  305.51  295.74  290.64  278.45  0
2238  321.42  328.13  308.56  311.01  306.89  304.15  304.87  335.94  293.79  300.62  295.14  305.55  308.50  299.51  295.56  283.44  0
2240  311.99  330.94  322.48  315.66  307.81  306.71  314.80  331.49  278.95  295.28  289.73  315.39  289.10  313.53  262.77  274.19  1
2242  323.90  327.67  312.37  319.53  301.50  306.99  301.24  339.91  293.02  301.04  293.01  309.44  303.39  298.91  286.64  270.43  0
2243  324.02  323.25  303.50  311.40  302.38  298.19  298.49  334.84  292.51  300.93  292.84  310.70  308.45  296.65  288.03  211.35  0
2244  314.91  324.20  308.32  304.55  290.59  290.27  300.14  336.52  282.13  295.60  288.00  300.90  302.57  293.44  288.80  269.00  0
2245  312.20  319.94  309.68  314.71  300.48  298.05  306.36  332.49  291.46  299.24  289.66  305.26  304.30  299.86  284.61  266.53  0
2246  319.58  319.20  311.58  309.48  303.63  299.62  304.23  334.99  288.42  296.33  290.46  303.40  311.65  296.85  288.89  271.49  0
2247  312.46  314.88  304.30  303.70  293.22  299.72  299.36  323.19  281.43  291.89  288.84  306.93  303.04  295.49  272.47  252.44  1
2248  329.68  324.00  307.11  308.96  302.39  302.06  304.46  333.04  296.46  296.90  290.68  313.06  307.97  298.78  292.09  263.20  0
2249  301.22  321.96  299.48  304.95  292.81  293.61  293.67  325.33  290.03  295.65  286.26  302.81  296.65  292.34  284.04  261.02  0
2250  313.67  319.13  315.38  304.29  292.17  299.52  302.13  332.20  287.69  292.21  289.17  305.70  302.60  293.39  280.18  234.56  1
2251  325.73  330.38  304.35  309.07  298.90  297.71  297.89  330.40  283.25  299.46  290.66  301.37  300.47  300.43  287.77  279.13  0
2252  317.51  308.54  304.08  299.23  286.73  294.70  297.35  330.71  287.47  295.43  287.92  300.44  299.70  293.55  274.98  216.38  1
2253  308.99  324.43  303.54  307.22  287.20  299.59  297.32  328.70  288.79  291.63  291.04  301.70  306.84  299.03  279.93  271.73  0
2254  269.64  314.22  307.44  297.84  295.90  294.15  296.88  313.70  287.81  295.29  291.84  310.35  292.59  303.21  271.83  295.46  1
2255  328.44  328.32  311.48  313.63  300.39  298.37  299.85  320.75  286.81  297.85  291.20  304.72  297.03  307.56  290.03  271.50  0
2257  315.25  321.02  295.81  303.44  295.61  293.26  298.79  324.66  284.21  293.03  289.10  309.20  301.59  295.36  279.01  270.31  0
2258  324.96  320.64  308.29  305.23  286.51  301.49  299.79  331.10  291.90  298.66  287.16  309.28  301.76  304.97  289.61  260.18  0
2259  321.83  317.20  306.56  315.09  299.16  296.88  303.50  329.30  291.10  289.13  285.42  308.78  301.93  293.49  280.97  256.18  0
2260  319.77  308.70  301.17  297.10  287.78  294.60  300.13  334.09  285.46  295.49  291.07  300.10  300.68  297.01  275.00  255.72  0
2261  308.89  321.18  302.40  302.70  294.54  295.60  300.59  327.31  290.81  291.41  292.67  303.81  300.68  292.95  286.85  273.10  0
2262  299.42  328.35  301.82  311.18  296.64  292.87  298.99  326.76  289.72  292.50  288.33  301.62  303.30  299.53  275.01  235.77  0
2263  312.77  319.33  301.73  305.96  297.69  298.93  299.03  328.78  293.73  292.65  290.82  303.32  304.99  289.53  284.35  283.52  0
2265  301.42  307.56  298.81  303.56  288.26  292.32  293.91  338.46  290.61  292.46  293.87  299.94  295.67  294.32  284.11  202.71  0
2266  304.31  316.51  301.64  306.16  292.85  298.56  300.31  335.91  288.49  291.63  289.26  303.71  304.76  296.18  284.78  233.63  1
2267  317.00  330.35  308.87  301.09  293.25  294.62  301.10  325.01  285.76  288.99  286.31  301.27  301.88  299.43  277.97  237.21  0
2268  317.85  321.00  308.41  304.66  296.32  298.45  296.70  327.88  289.16  298.35  287.90  305.49  303.36  300.76  292.01  277.33  0
2269  314.35  320.53  305.38  307.40  300.81  296.29  296.63  336.70  288.69  296.35  289.21  304.09  304.24  291.91  284.29  244.17  0
2270  325.08  325.69  303.89  307.73  306.80  296.48  303.38  337.51  290.27  305.31  289.89  306.54  306.82  296.74  295.58  216.51  1
2272  318.68  325.71  316.81  309.19  291.18  297.26  303.00  337.42  284.77  296.63  286.92  308.31  307.86  301.10  283.81  252.09  0
2273  308.41  321.59  303.03  310.01  296.60  298.40  294.51  339.18  290.90  295.69  291.34  297.75  300.58  292.03  279.76  273.26  0
2274  319.42  335.46  310.34  311.20  297.08  296.40  299.50  331.71  297.41  296.98  293.25  310.53  303.55  302.73  292.73  287.37  0
2275  304.47  315.79  304.57  304.14  296.61  294.78  300.68  334.47  287.78  296.26  292.61  302.51  300.98  289.25  283.50  256.28  0
2276  301.99  319.51  296.34  305.87  288.79  294.75  300.19  329.88  288.22  292.08  289.35  303.87  304.11  292.58  286.77  234.67  1
2277  326.57  323.35  309.14  310.95  298.36  304.31  302.17  340.28  285.60  296.69  292.26  308.42  304.47  295.81  285.55  255.19  0
2278  313.02  324.22  310.22  308.08  302.19  297.00  302.24  333.39  285.94  295.96  290.21  310.09  298.94  296.80  290.36  266.36  0
2279  324.23  328.29  307.51  312.02  298.24  303.67  306.65  322.20  292.25  301.27  294.99  308.44  306.04  297.40  293.24  283.34  0
2280  315.81  324.07  307.50  315.05  298.71  306.87  303.62  344.32  286.26  296.00  299.55  304.96  307.09  305.06  288.61  265.02  0
2281  316.65  327.31  317.53  310.91  295.95  300.61  301.10  338.83  296.92  298.52  290.64  301.41  303.93  301.47  296.64  245.00  0
2282  323.35  327.75  320.77  319.72  306.67  302.21  306.11  344.53  291.53  293.49  290.21  311.63  311.78  299.78  297.43  289.97  0
2283  323.63  323.75  311.39  315.16  298.03  300.38  306.28  343.30  291.03  305.22  292.37  306.70  303.97  303.31  280.56  273.96  0
2284  330.09  327.87  312.85  303.73  296.70  299.07  300.26  334.88  290.31  301.79  297.76  307.51  305.94  298.51  287.25  278.53  0
2285  314.42  312.23  307.73  306.39  299.21  305.20  305.87  339.29  290.13  301.19  299.76  309.14  303.66  301.81  286.58  282.85  0
2286  319.53  329.00  310.85  308.48  297.04  297.61  302.95  333.76  290.43  299.02  291.48  309.09  299.09  298.64  283.60  271.82  0
2287  307.71  316.23  309.86  307.17  296.04  299.04  302.34  329.62  290.34  295.77  290.55  304.58  300.60  295.85  274.52  273.33  0
2288  326.68  332.69  315.78  318.74  312.12  308.81  310.11  338.00  294.12  297.67  302.68  309.33  310.85  305.93  284.08  299.88  0
2289  310.60  326.96  304.91  310.79  301.14  300.60  299.08  329.43  290.49  296.98  292.14  302.28  307.58  297.02  287.20  286.12  0
2290  328.70  331.14  313.84  311.02  304.00  299.92  305.17  330.31  296.56  294.12  291.70  303.94  309.34  297.93  294.96  283.55  0
2324  300.08  297.92  289.74  293.62  291.76  290.03  292.42  317.89  290.07  288.15  290.18  289.52  289.09  287.79  288.70  292.12  0
2325  293.00  293.20  288.98  293.14  291.54  289.93  292.08  316.81  290.38  287.45  289.27  289.55  288.70  287.77  288.75  291.73  0
2326  290.95  293.45  288.26  293.50  292.43  290.11  291.95  316.86  290.11  287.74  289.04  290.18  288.00  286.80  287.11  294.02  0
2327  292.19  293.04  288.50  294.17  291.86  290.20  291.96  319.80  290.25  288.10  288.46  291.13  288.11  286.17  287.90  292.97  0
2328  291.53  292.73  288.16  293.75  291.11  289.73  291.91  322.95  289.84  288.18  289.12  290.01  287.99  285.59  287.64  299.17  0
2329  291.60  293.16  287.22  293.03  291.80  289.24  292.30  319.86  289.14  287.97  288.48  290.31  288.86  286.02  287.82  296.90  0
2330  291.25  292.77  287.90  293.87  291.74  290.06  291.97  325.53  290.91  287.90  289.09  290.81  289.13  285.85  287.77  298.20  0
2331  292.86  293.72  288.94  293.39  291.93  290.44  291.78  328.09  290.67  288.67  286.99  290.84  290.43  286.30  287.42  291.36  0
2332  291.61  292.50  288.55  293.27  291.04  289.89  291.78  328.72  291.14  287.43  288.95  289.84  288.95  286.18  286.95  299.86  0
2333  288.89  293.07  287.99  292.89  291.92  289.81  292.70  329.47  291.16  287.30  288.53  290.21  288.91  286.21  286.72  297.35  0
2334  289.48  293.20  288.23  292.88  291.98  289.88  291.90  322.64  290.22  287.92  288.90  289.73  288.75  285.98  287.55  291.31  0
2335  291.54  294.31  288.55  293.57  293.42  290.70  292.35  323.08  292.15  288.84  288.38  290.90  288.34  286.38  286.63  295.68  0
2336  289.95  294.21  288.71  293.15  294.74  290.55  292.40  321.07  292.54  288.26  289.19  291.47  289.45  286.76  287.99  293.13  0
2337  291.61  294.61  289.12  293.89  292.50  291.15  291.86  323.85  292.43  288.42  288.93  290.52  287.98  285.79  287.37  297.09  0
2338  292.20  294.84  289.92  293.44  293.48  291.52  292.06  325.93  291.83  288.08  288.22  290.02  288.17  287.09  287.83  295.72  0
2339  290.12  294.93  288.65  293.75  293.22  290.83  292.34  328.99  291.66  288.02  288.30  290.75  288.88  287.20  286.48  291.57  0
2340  289.94  294.27  288.42  294.05  293.57  290.78  293.10  330.06  291.24  287.94  288.45  290.04  289.06  286.37  286.58  293.21  0
2341  289.24  294.24  289.24  294.01  296.06  292.44  294.57  391.89  293.20  289.45  289.62  292.02  288.94  288.15  287.78  274.57  0
2342  291.76  295.31  290.21  295.60  294.08  291.82  293.77  442.97  294.27  288.58  289.95  290.06  288.07  287.85  287.96  290.59  0
2343  291.34  295.62  289.07  294.08  294.76  292.11  293.07  355.34  294.34  290.66  290.02  291.49  289.16  287.76  287.93  291.69  0
2344  335.54  335.55  331.62  334.57  314.50  327.24  324.47  342.48  301.02  320.41  310.54  324.11  328.65  323.75  316.97  320.89  0
2345  290.63  294.32  289.59  294.15  295.84  291.98  293.36  316.94  294.33  288.96  290.85  292.29  289.03  287.38  287.67  293.47  0
2346  288.97  295.01  290.24  293.84  295.91  292.44  293.30  316.79  293.33  290.03  289.78  291.87  289.33  287.30  287.46  299.99  0
2347  288.98  295.16  290.12  294.48  295.40  292.28  293.48  318.23  293.75  289.76  290.18  291.37  289.36  287.16  287.16  291.22  0
2348  292.31  294.69  290.88  294.64  296.39  292.68  293.46  318.70  293.22  289.32  289.77  291.75  289.82  287.17  287.40  292.90  0
2349  289.82  294.21  289.98  294.83  295.77  292.42  293.76  319.70  293.49  289.36  289.81  291.69  289.44  287.93  287.85  291.47  0
2350  291.34  295.23  290.47  294.95  297.05  292.60  294.02  318.82  294.06  289.37  289.75  291.58  289.46  288.06  287.80  298.94  0
2351  291.04  295.89  290.72  294.57  296.94  292.81  293.90  316.50  293.07  290.17  290.18  291.57  289.68  287.10  287.11  297.59  0
2352  290.84  294.62  289.84  294.80  295.46  292.37  293.66  319.61  293.14  289.96  290.54  291.87  289.62  286.66  286.34  293.32  0
2354  288.79  295.02  290.09  295.11  296.45  292.32  293.98  321.95  293.37  290.01  290.64  291.90  289.45  287.47  288.22  290.90  0
2355  290.97  295.28  289.76  294.39  296.45  292.50  293.13  314.90  293.75  290.23  289.75  292.06  289.57  287.33  287.81  296.13  0
2356  297.17  297.44  289.99  295.79  297.85  293.43  293.51  319.43  291.82  290.65  289.95  292.93  288.76  287.94  288.24  296.51  0
2357  289.71  295.65  291.44  295.96  298.07  294.21  295.61  322.49  295.64  291.73  292.38  293.06  290.92  288.99  288.55  292.93  0
2358  288.84  294.91  293.55  298.43  301.43  296.84  300.07  326.70  301.09  295.55  297.71  295.58  294.27  293.78  292.75  287.84  0
2359  299.25  302.95  299.46  303.38  305.86  301.03  304.47  323.62  303.40  298.34  301.17  300.56  297.95  297.85  298.54  288.81  0
2360  295.48  295.52  291.58  294.27  293.79  291.69  292.98  315.34  290.11  288.24  289.95  289.98  288.85  287.51  289.35  295.84  0
2361  295.61  295.29  290.84  294.15  293.87  291.84  293.05  321.19  290.45  289.38  290.22  289.54  288.89  287.95  289.30  299.76  0
2362  295.17  294.55  290.93  294.18  293.62  291.32  293.41  317.17  290.45  288.46  290.20  289.62  288.43  287.39  289.17  295.55  0
2363  293.73  294.18  291.10  294.63  293.66  291.24  293.17  319.17  290.87  288.66  290.09  290.22  289.12  286.53  288.63  295.81  0
2364  291.96  292.61  290.05  292.68  291.64  290.38  292.54  323.66  289.84  288.27  289.91  289.41  288.14  286.54  288.77  297.04  0
2365  292.11  292.66  289.85  292.52  291.64  289.98  292.96  327.85  289.89  288.40  289.76  289.71  288.66  287.01  288.87  289.25  0
2366  293.82  292.68  288.78  293.00  291.72  290.30  292.02  323.52  290.04  287.65  290.07  289.95  288.37  287.52  288.94  295.01  0
2367  292.76  293.76  289.21  292.92  291.55  290.37  291.93  318.09  289.66  288.38  289.50  289.56  288.40  287.60  289.03  295.55  0
2368  294.20  294.62  291.02  294.54  294.25  291.83  293.87  320.39  291.34  289.36  290.06  290.94  288.52  287.78  288.11  294.63  0
2369  294.22  294.92  291.16  294.14  294.73  291.88  292.99  322.84  291.62  288.87  289.94  291.23  288.98  286.73  287.90  298.96  0
2370  291.66  295.79  291.27  294.97  294.35  291.92  293.14  320.47  291.27  289.18  289.83  290.79  288.91  287.63  288.30  294.31  0
2371  291.86  295.42  291.14  294.35  294.58  291.68  293.21  326.16  291.25  288.66  290.20  290.44  288.93  286.03  288.66  295.52  0
2372  293.82  294.90  291.54  294.50  295.17  291.97  292.77  317.13  291.34  288.93  290.27  290.74  288.52  285.83  287.83  287.29  0
2373  291.75  295.00  291.64  293.60  294.75  291.80  293.40  319.60  291.33  289.32  290.22  290.03  287.89  286.62  287.98  294.58  0
2374  292.02  295.63  291.12  294.53  294.05  291.19  292.80  319.11  290.43  289.09  289.68  290.53  288.59  287.08  287.98  290.18  0
2375  301.98  296.85  292.32  295.69  295.32  291.31  292.61  325.72  289.19  292.09  292.55  291.71  290.36  287.85  288.76  294.05  0
2376  291.33  295.40  290.79  294.80  294.56  291.83  293.42  319.69  290.88  289.17  289.80  290.46  288.48  287.10  287.99  296.98  0
2377  291.55  295.73  291.87  295.54  296.36  293.28  294.62  325.10  292.71  290.61  291.41  291.63  289.28  288.17  288.55  294.72  0
2378  290.37  295.56  292.51  296.26  298.75  294.67  296.14  320.48  294.72  292.11  293.06  292.45  290.97  289.64  289.49  292.31  0
2380  300.33  298.78  297.14  302.31  303.81  298.95  302.30  315.40  301.55  297.48  300.75  299.20  297.99  298.54  299.70  291.87  0
2381  294.58  293.31  290.77  294.30  293.36  291.44  293.07  308.13  290.23  288.62  290.09  289.19  288.39  286.77  289.34  298.25  0
2383  294.18  296.01  291.16  291.63  294.82  291.28  291.35  317.58  289.15  289.11  287.85  291.35  287.71  285.18  290.12  279.16  0
2385  295.12  294.93  290.13  295.12  293.62  292.47  293.54  318.39  291.60  288.00  289.63  289.67  287.76  286.45  287.37  292.77  0
2386  294.58  293.79  291.04  295.01  293.29  291.71  292.27  319.95  288.97  288.63  292.37  289.18  286.32  285.36  287.56  299.56  0
2389  290.93  292.25  289.47  293.38  293.08  289.19  293.17  312.71  289.03  289.47  290.71  289.80  288.31  283.73  286.94  293.21  0
2390  291.34  290.43  291.06  294.00  292.29  292.10  294.33  312.76  284.30  285.53  290.33  290.63  290.49  288.02  290.20  307.56  0
2391  294.55  290.67  288.97  291.63  289.30  290.28  292.55  314.67  289.72  287.29  290.11  290.63  289.44  290.21  293.76  285.48  0
2392  290.39  291.54  288.69  292.57  291.82  289.43  291.42  317.22  288.72  288.29  289.38  289.08  287.90  287.50  288.93  295.90  0
2393  289.80  291.59  289.81  294.10  292.17  289.22  291.85  314.51  287.19  286.58  289.88  289.57  288.84  286.77  289.68  308.88  0
2394  292.16  293.24  288.57  292.93  291.65  289.31  292.17  314.43  289.79  287.95  289.09  289.78  288.63  286.73  289.75  298.27  0
2395  297.84  294.72  290.49  292.98  291.79  291.45  292.26  306.67  289.89  288.99  290.31  290.78  289.25  288.05  291.83  296.35  0
2396  329.25  330.29  328.34  331.98  319.14  329.57  331.14  358.18  310.32  318.37  317.33  335.41  343.48  313.99  317.74  305.99  0
2399  298.95  293.03  290.87  294.30  292.98  291.43  291.91  316.32  288.18  287.11  289.22  289.11  288.91  285.61  286.44  292.69  0
2400  290.51  292.28  287.72  292.76  291.94  290.36  294.81  316.39  292.53  290.00  290.01  294.10  289.59  289.61  290.37  297.08  0
2401  282.36  290.46  286.17  291.06  288.59  287.37  292.18  310.06  289.15  287.11  288.86  289.42  290.02  287.84  288.06  293.79  0
2402  291.55  291.45  285.79  290.37  289.57  288.23  291.36  312.05  289.90  288.29  289.69  291.59  289.87  287.46  288.86  293.50  0
2403  287.98  291.25  287.72  293.00  289.82  291.51  292.20  314.11  288.33  287.40  290.95  294.33  288.84  283.72  286.18  271.78  0
2404  295.81  302.55  298.28  301.45  302.65  300.22  301.13  331.15  299.54  297.32  296.22  297.47  293.61  295.33  293.98  302.43  0
2405  299.80  304.14  299.18  300.90  301.61  297.95  301.06  335.23  301.05  297.54  298.51  298.83  296.57  298.41  297.13  303.17  0
2406  298.57  304.81  298.60  300.39  299.77  297.50  299.79  335.44  299.85  297.38  298.75  298.50  295.21  297.61  296.71  297.65  0
2407  300.69  304.62  298.95  300.89  301.48  297.75  301.15  320.56  300.95  297.15  298.94  298.47  296.41  298.34  297.24  298.31  0
2408  300.42  304.78  298.90  300.76  301.47  297.28  300.86  315.12  300.75  296.91  298.63  298.44  296.38  297.25  295.83  300.38  0
2410  301.52  299.44  299.11  300.61  300.92  297.82  300.53  328.55  298.22  297.63  297.57  300.12  296.14  297.88  297.47  293.46  0
2412  297.81  305.09  299.71  301.54  303.26  298.82  300.87  331.23  300.64  297.59  298.07  298.23  295.62  297.29  296.07  284.49  0
2413  289.67  305.26  299.71  300.63  300.54  297.77  297.79  329.68  300.25  297.84  300.38  298.81  297.86  297.13  295.98  312.24  0
2414  301.85  304.97  299.90  300.86  301.44  297.77  300.95  328.91  301.31  296.52  298.47  298.88  296.61  297.26  297.84  296.03  0
2415  302.97  307.78  299.66  303.68  302.37  299.96  301.85  326.62  296.94  300.25  299.25  301.97  301.35  300.09  305.46  293.53  0
2416  301.65  309.46  300.42  300.22  302.80  299.11  300.92  326.88  298.22  299.11  299.84  300.59  301.15  303.22  301.05  293.78  0
2417  303.89  305.06  301.99  302.87  301.55  299.45  301.98  328.83  297.18  297.69  298.48  302.69  299.32  304.21  304.09  297.04  0
2418  299.99  306.09  298.91  302.22  300.03  298.26  302.32  321.74  298.25  297.12  299.64  302.86  300.42  301.44  304.72  293.78  0
2420  300.56  303.84  297.28  298.61  299.16  297.05  300.86  335.85  300.84  298.24  299.31  299.73  297.55  297.77  297.77  296.52  0
2422  300.12  303.74  297.04  298.93  299.14  296.90  300.29  334.51  301.02  298.04  299.24  299.73  297.65  298.47  297.41  300.39  0
2423  300.31  303.51  296.80  299.02  299.15  296.93  300.04  331.83  300.94  298.13  299.32  299.93  297.56  298.44  297.35  302.95  0
2424  300.10  303.66  296.81  298.99  298.97  296.70  300.31  325.52  301.25  297.90  299.21  299.86  297.49  298.35  297.10  303.58  0
2425  299.27  301.65  294.68  297.63  298.54  297.12  300.53  326.64  301.94  298.88  299.79  300.90  298.47  298.94  297.48  303.16  0
2426  299.51  301.69  294.42  297.71  298.23  296.88  300.90  322.04  301.70  298.99  299.52  301.33  298.37  299.18  297.55  301.77  0
2427  299.15  303.78  298.82  300.34  300.81  297.68  299.86  326.92  299.44  297.05  297.98  298.37  295.99  296.39  296.93  297.79  0
2428  297.01  300.87  295.71  297.61  297.56  294.75  297.10  315.89  297.57  295.06  296.23  297.06  295.13  295.77  296.15  300.10  0
2429  292.42  303.83  296.25  297.38  297.54  295.07  297.21  322.11  297.77  295.58  295.91  296.84  294.79  295.82  295.81  299.18  0
2432  314.80  303.69  290.62  282.20  279.06  280.48  286.02  314.33  282.35  284.29  281.67  287.40  286.44  290.77  287.87  292.25  0
2433  305.31  294.08  281.64  280.39  273.46  276.87  281.47  306.08  277.27  277.97  279.88  285.96  283.80  286.66  287.91  282.37  0
2435  299.00  303.77  298.87  301.46  304.10  299.86  301.97  330.44  299.32  297.74  298.18  298.16  295.56  295.91  294.34  302.85  0
2436  296.51  302.51  298.71  302.05  303.55  299.72  301.46  335.54  298.69  297.77  298.02  298.54  295.80  295.75  294.96  299.52  0
2437  297.42  302.00  296.70  299.38  299.52  295.80  299.10  332.81  297.15  295.40  296.50  297.07  295.25  296.20  295.63  300.35  0
2438  296.74  301.68  296.58  299.08  299.61  295.81  298.73  331.08  297.90  295.74  296.31  296.75  295.06  296.12  295.93  298.42  0
2439  296.83  301.31  296.70  298.84  299.66  295.90  298.52  329.81  297.01  295.73  296.18  297.06  294.89  295.79  295.80  298.83  0
2440  303.24  309.83  301.46  304.56  306.97  303.82  306.78  339.36  303.27  301.51  301.04  300.21  297.09  297.67  297.40  324.35  0
2441  301.40  308.40  304.71  306.01  307.71  302.70  305.28  333.53  303.31  300.01  300.41  299.82  296.66  298.21  297.43  303.87  0
2442  303.20  308.74  304.17  306.23  307.71  302.56  305.30  331.56  303.26  300.02  300.86  299.80  297.51  298.15  297.29  300.60  0
2443  302.33  308.99  304.08  306.29  307.81  302.75  305.40  333.81  302.96  300.18  300.99  299.95  297.26  298.11  297.16  301.09  0
2444  302.83  308.78  303.96  306.24  307.63  302.44  305.29  330.23  302.82  299.95  300.66  299.73  297.52  298.44  297.39  299.90  0
2445  297.47  301.20  296.49  297.76  298.13  294.51  298.55  327.86  296.68  295.07  296.36  296.98  295.10  296.37  295.91  302.26  0
2446  302.70  307.05  302.18  303.56  303.98  299.89  303.04  331.77  301.12  299.32  300.47  299.67  297.03  298.37  297.60  301.27  0
2447  301.19  302.85  296.09  298.98  299.72  297.85  301.01  328.00  299.78  297.98  299.06  299.87  297.56  298.22  296.68  296.07  0
2448  299.98  302.41  295.87  299.29  300.05  297.77  300.90  326.23  299.82  298.03  298.84  300.23  297.40  298.35  296.23  299.45  0
2449  297.36  299.88  292.99  295.83  296.27  294.44  298.07  329.79  296.79  296.15  296.56  299.05  296.48  297.59  296.16  300.84  0
2450  297.60  299.37  292.92  295.76  295.73  294.11  298.15  327.17  297.59  296.02  296.82  299.13  296.49  297.55  295.93  301.64  0
2451  299.18  300.99  294.80  297.98  298.39  295.73  298.96  334.85  297.73  295.97  296.65  299.00  296.11  297.11  295.70  303.54  0
2452  298.09  301.09  295.02  297.97  298.23  295.49  299.14  323.36  297.87  295.98  296.55  298.71  296.10  297.06  295.37  300.73  0
2453  303.46  307.78  302.33  305.51  307.83  303.49  306.89  334.89  304.59  301.50  302.06  302.41  299.12  300.00  297.24  303.85  0
2454  303.85  307.91  302.65  305.28  307.66  303.33  306.41  336.54  305.07  301.67  301.90  301.91  299.44  299.20  298.02  300.71  0
2455  303.03  307.72  302.67  305.85  307.79  303.79  306.89  333.99  304.92  301.88  301.59  302.19  299.35  299.58  297.64  299.38  0
2457  303.49  309.14  302.84  305.43  307.89  303.55  306.59  333.64  305.78  301.76  301.93  301.99  299.30  299.49  298.33  302.72  0
2458  305.74  307.57  302.70  305.20  307.99  303.88  306.58  335.81  304.83  301.83  302.24  302.51  299.35  299.33  297.62  300.29  0
2459  307.02  307.46  302.47  303.90  307.96  304.73  306.74  331.82  304.75  302.70  302.17  300.84  299.31  299.08  298.02  310.43  0
2460  304.67  307.51  302.24  305.46  307.64  303.71  306.59  328.06  304.88  302.06  302.05  302.35  299.47  299.15  298.01  299.21  0
2461  303.54  305.42  299.09  301.32  303.32  301.45  303.72  320.30  303.82  301.10  301.61  301.80  299.36  299.47  298.49  302.73  0
2462  302.47  306.42  299.60  301.80  303.26  301.48  303.98  321.37  303.77  300.57  301.25  301.86  299.59  299.84  298.15  303.22  0
2468  285.38  296.84  290.94  290.21  297.20  293.84  294.70  319.08  291.00  287.22  291.82  292.57  289.22  284.70  288.06  290.46  0
2470  291.40  295.83  290.36  292.25  293.26  289.81  292.03  315.89  290.25  289.75  290.09  291.84  290.38  288.10  290.12  299.53  0
2473  291.26  296.57  291.06  293.40  292.79  289.98  292.56  320.66  292.34  291.23  290.97  292.60  291.43  289.77  291.08  295.74  0
2474  296.46  303.44  297.79  298.46  296.94  292.00  297.97  321.12  296.28  295.84  297.97  297.65  297.38  297.77  299.90  296.83  0
2475  293.88  298.62  294.14  294.66  295.77  291.94  294.40  316.24  293.63  292.51  292.10  293.18  291.96  290.62  290.49  290.46  0
2476  290.74  293.84  289.32  291.53  291.48  288.47  290.89  310.64  289.58  289.68  289.37  291.43  290.12  288.86  290.48  297.57  0
2477  290.36  294.48  289.11  291.30  291.63  288.94  290.75  309.17  289.35  288.91  289.45  291.97  290.01  288.57  290.34  296.61  0
2478  290.02  294.02  289.59  291.50  291.33  288.89  290.69  318.50  289.24  289.51  289.73  291.77  289.81  288.81  290.26  299.73  0
2479  291.54  294.53  290.25  291.30  291.74  288.90  290.74  309.89  289.55  289.65  290.14  291.60  290.19  289.03  289.74  295.78  0
2480  291.76  294.17  289.23  292.24  291.90  288.41  290.80  318.66  289.86  289.61  289.95  291.61  290.39  289.13  290.53  299.02  0
2481  290.08  293.85  289.37  291.45  291.38  288.26  290.44  318.21  289.84  289.12  289.62  291.39  290.03  288.73  289.46  300.55  0
2482  291.96  299.37  293.94  295.74  296.42  293.10  294.17  320.54  293.12  293.41  293.29  293.64  292.04  289.25  292.87  296.86  0
2483  289.05  294.23  290.24  291.80  291.61  288.33  291.21  311.90  289.70  289.63  289.87  292.04  290.32  289.30  289.93  296.15  0
2484  291.10  293.45  289.34  291.29  291.27  288.85  290.70  310.81  289.67  289.88  289.86  291.75  289.88  288.87  290.28  297.77  0
2485  290.90  293.84  289.25  291.21  290.82  289.31  291.03  315.74  288.90  289.50  289.48  292.16  290.23  288.34  290.47  297.72  0
2486  291.01  294.52  288.96  290.86  291.73  288.69  291.13  315.22  289.00  289.65  289.60  291.63  289.85  288.99  290.17  298.39  0
2487  289.32  294.17  288.66  291.60  290.68  288.08  290.66  319.29  289.66  289.21  289.85  291.85  289.65  288.37  290.37  298.14  0
