nrun  cer1    cer2    cer3    cer4    cer5    cer6    cer7    cer8    cer9    cer10   flag
2375  349.87  343.64  281.47  309.76  301.58  306.53  320.61  319.53  331.95  299.86  1
2376  323.66  310.41  308.86  305.77  310.50  300.13  311.75  311.26  314.57  311.56  0
2377  318.74  303.77  304.37  299.50  303.68  298.10  305.39  305.31  303.01  304.84  0
2378  306.13  289.60  288.63  291.23  296.98  290.96  295.40  297.62  298.14  291.30  0
2380  341.56  333.13  335.82  342.01  327.29  312.00  369.36  348.41  367.80  623.58  1
2381  332.80  316.41  317.49  322.16  309.66  306.43  323.58  322.91  318.29  330.31  0
2383  268.76  292.40  302.26  297.06  304.70  293.08  290.80  308.44  304.41  282.28  0
2384  302.66  294.77  296.15  296.58  301.45  316.15  296.03  304.41  294.40  312.16  0
2385  299.71  281.52  299.45  297.73  311.75  287.55  303.79  311.93  299.23  292.34  0
2386  308.61  298.34  321.58  292.58  301.57  289.29  294.13  305.13  294.43  310.30  0
2389  314.99  290.36  293.59  325.15  295.02  299.31  280.29  301.44  311.58  289.67  0
2390  304.75  289.18  316.35  288.72  311.01  295.75  309.88  318.97  311.60  299.96  0
2391  304.38  303.26  306.62  300.62  300.44  287.34  327.75  313.24  320.74  275.25  0
2392  322.75  304.58  302.95  313.53  310.74  305.37  308.73  326.62  311.48  322.13  0
2393  350.99  315.93  308.25  302.17  314.73  299.64  316.87  298.94  314.31  381.85  1
2394  327.80  309.57  308.59  313.80  309.86  308.81  308.59  316.82  312.15  319.74  0
2395  331.45  309.70  316.76  321.02  311.78  308.33  325.48  324.78  308.36  325.74  0
2396  332.31  308.28  345.05  320.55  319.30  312.67  335.76  333.92  318.73  360.35  0
2399  327.64  318.53  301.19  344.71  304.13  325.24  -89.07  334.56  326.30  325.44  1
2401  318.53  290.90  313.87  298.39  310.72  303.47  308.18  337.62  295.36  440.80  1
2402  329.47  311.81  310.53  310.65  310.73  300.58  318.20  319.19  313.79  321.87  0
2404  305.44  314.81  289.53  317.38  327.29  316.94  321.66  315.23  323.18  341.63  0
2405  297.79  283.86  275.42  284.17  292.98  288.12  298.78  293.26  299.52  294.78  0
2406  249.97  263.30  313.35  300.30  294.05  281.17  292.84  296.17  298.80  281.43  0
2407  297.93  283.23  284.88  281.79  290.40  283.07  289.57  289.17  294.25  292.67  0
2408  296.79  283.79  288.91  280.13  295.45  289.44  281.58  286.60  297.59  292.26  0
2412  302.19  281.46  294.01  287.44  295.52  301.98  292.75  265.85  235.83  271.03  0
2414  312.77  292.12  299.97  308.89  309.36  305.04  294.24  301.56  283.04  308.01  0
2415  340.59  329.24  335.85  344.34  328.37  315.71  372.99  342.95  358.92  485.49  1
2416  339.82  329.26  335.48  341.79  329.62  313.83  373.61  344.46  355.78  501.12  1
2417  342.04  331.32  335.68  343.16  330.93  319.67  371.10  342.97  360.63  378.37  0
2418  343.06  330.64  335.02  343.49  327.84  316.28  369.78  343.80  362.66  452.22  1
2420  311.08  292.15  293.40  294.17  295.88  291.14  298.56  295.30  308.76  294.59  0
2422  301.96  285.93  286.28  288.92  298.70  291.53  292.90  295.47  296.72  293.66  0
2423  303.83  286.82  288.37  288.67  298.67  291.37  293.97  299.27  297.26  292.65  0
2424  300.43  284.28  287.48  289.39  297.92  292.45  293.35  297.70  298.40  287.24  0
2425  307.89  289.54  291.46  298.39  301.86  293.52  306.12  303.14  297.72  294.21  0
2426  308.21  296.38  292.70  286.30  305.52  298.56  302.47  298.74  301.41  300.85  0
2427  304.06  292.18  288.90  291.20  295.95  291.69  296.97  296.40  298.61  293.85  0
2428  302.10  285.13  288.22  286.12  296.98  291.76  295.49  297.52  294.67  291.29  0
2429  294.47  293.35  277.08  283.69  304.50  265.35  285.06  281.49  307.48  323.39  0
2432  340.34  338.44  328.57  330.19  326.33  322.89  355.48  345.08  329.34  385.95  0
2433  340.85  329.91  333.32  343.84  325.64  316.86  379.63  341.12  346.37  373.75  0
2434  244.80  275.20  244.25  -1763.04  239.99  322.19  233.82  274.03  312.13  230.52  1
2435  318.56  310.36  294.65  308.53  314.15  300.49  302.10  304.84  301.57  299.26  0
2436  310.95  295.00  300.50  301.33  299.75  293.57  301.75  296.91  305.72  306.03  0
2437  299.79  288.24  287.95  289.52  297.28  291.91  290.98  296.22  299.53  294.34  0
2438  304.82  286.95  288.07  288.56  295.43  290.86  293.21  296.18  294.75  292.34  0
2439  302.33  285.02  287.97  285.03  297.75  290.76  298.70  298.24  296.47  292.58  0
2441  312.03  291.58  291.23  288.66  294.91  285.06  289.28  301.20  305.29  290.74  0
2442  302.72  288.15  286.52  284.57  300.41  294.95  289.76  296.15  299.53  299.58  0
2443  301.34  287.09  289.37  288.25  297.62  292.48  293.65  295.73  297.71  290.37  0
2444  299.32  288.98  287.78  285.39  297.41  295.97  289.92  295.82  298.15  296.09  0
2445  307.40  286.33  286.75  285.43  295.53  289.81  291.78  295.66  299.60  293.76  0
2446  308.05  290.67  292.05  291.30  302.14  295.01  300.01  297.76  297.97  299.53  0
2447  324.06  302.90  299.93  304.44  310.30  300.73  306.01  310.19  296.98  307.88  0
2448  317.08  300.63  305.65  303.15  310.13  300.97  307.52  309.51  298.07  299.89  0
2449  318.17  300.63  300.87  304.23  306.77  299.16  306.03  310.38  304.83  293.77  0
2450  316.82  296.87  302.30  298.48  304.58  297.59  302.16  308.87  298.59  301.45  0
2451  316.45  298.59  301.61  297.38  306.67  298.71  309.03  306.23  298.60  303.87  0
2452  312.82  294.85  299.56  302.50  303.61  296.72  302.47  307.41  299.02  300.28  0
2453  314.42  303.79  301.73  301.34  307.16  303.84  306.93  313.64  301.12  304.06  0
2454  310.42  305.77  301.79  299.66  305.25  299.96  302.38  309.65  300.48  292.38  0
2455  323.72  301.26  300.64  299.33  306.13  305.84  311.11  305.69  297.46  303.31  0
2457  318.55  301.83  294.73  294.15  308.65  304.03  297.19  312.56  302.18  300.39  0
2458  322.09  301.02  306.67  290.51  304.18  299.93  306.34  306.23  303.85  304.28  0
2459  336.72  323.62  307.71  328.48  308.55  315.38  287.46  297.32  274.72  270.48  1
2460  316.05  305.64  301.81  306.16  306.28  299.89  294.98  307.62  305.23  294.29  0
2461  323.13  301.28  304.34  303.80  310.78  300.48  308.99  313.63  304.09  320.22  0
2462  312.25  307.53  310.32  304.48  311.01  304.60  322.41  317.55  298.13  310.64  0
2468  349.98  311.51  291.36  295.50  312.73  306.58  273.86  276.92  317.46  304.73  0
2469  268.37  240.34  298.26  278.20  295.13  181.66  287.73  236.76  304.91  279.02  1
2470  306.86  292.20  287.86  294.30  298.40  291.03  295.11  298.03  304.11  293.53  0
2473  298.14  277.84  295.81  292.11  295.42  290.25  301.80  293.61  307.51  304.14  0
2474  332.58  323.51  317.72  321.99  309.43  303.64  312.19  317.41  315.92  321.77  0
2475  321.54  276.94  296.28  294.18  300.16  296.30  301.78  295.86  299.86  314.65  0
2476  301.80  291.61  290.97  297.21  298.28  293.05  293.29  296.33  301.98  302.03  0
2477  308.55  293.05  290.83  293.04  300.51  293.52  292.55  293.43  300.02  301.83  0
2478  308.99  290.54  292.70  286.67  297.47  290.99  300.93  294.78  299.58  301.09  0
2479  314.29  297.69  296.05  296.78  299.97  293.57  295.02  297.94  307.99  304.25  0
2480  315.06  291.73  291.02  292.52  295.80  291.97  295.22  289.76  294.75  291.82  0
2481  314.48  292.30  293.64  286.55  299.44  293.12  297.21  294.80  295.35  310.35  0
2482  309.91  290.30  292.39  297.82  293.01  295.12  296.20  304.08  295.15  297.38  0
2483  297.58  296.26  294.45  290.68  295.05  296.24  297.21  293.38  304.38  296.94  0
2484  307.36  289.75  299.42  296.80  298.17  295.27  297.62  296.92  306.35  297.40  0
2485  313.37  295.75  299.27  292.41  295.48  290.12  298.56  301.90  306.15  304.70  0
2486  315.35  287.59  292.72  288.63  297.98  295.35  296.93  292.04  304.12  300.24  0
2487  313.14  297.49  293.91  293.23  298.63  290.55  293.54  290.33  305.68  306.31  0
2488  307.05  287.48  293.56  288.72  294.51  289.42  298.72  300.80  300.18  303.79  0
2489  322.80  292.40  288.68  296.07  297.33  294.91  294.48  295.51  310.13  304.08  0
2490  307.60  294.57  287.92  291.80  297.21  289.60  305.05  294.26  308.71  303.15  0
2491  319.27  303.76  297.89  300.79  296.20  301.47  309.19  300.81  306.69  301.98  0
2492  309.20  292.96  293.90  293.90  296.55  290.77  294.63  298.16  305.08  297.57  0
2493  301.67  294.67  291.89  290.28  297.08  292.57  298.47  297.58  301.71  296.71  0
2494  311.85  283.11  297.79  298.53  299.88  298.26  298.68  298.36  301.29  302.52  0
2495  305.58  290.13  296.05  292.79  296.33  293.05  298.52  295.28  302.92  298.95  0
2496  306.85  288.08  296.24  291.59  298.33  290.66  298.88  298.02  305.00  296.95  0
2497  302.46  296.34  293.00  289.47  295.55  289.93  294.09  297.71  296.22  301.97  0
2498  304.77  293.91  292.93  293.34  299.75  293.56  297.77  297.43  308.86  308.03  0
2499  298.32  310.79  303.61  299.28  296.87  295.75  300.92  303.02  295.06  297.97  0
2500  312.57  291.91  293.03  285.64  299.27  290.17  306.90  299.92  301.54  300.89  0
2501  309.82  291.03  293.22  294.24  297.99  291.15  302.10  299.41  304.32  300.93  0
2502  305.93  289.45  290.88  296.75  297.92  291.71  296.25  298.38  305.65  303.14  0
2503  312.44  291.39  291.41  295.02  295.63  293.17  294.84  296.59  302.98  300.72  0
2504  297.28  302.97  294.93  295.70  306.44  292.47  289.70  295.77  310.10  309.08  0
2505  319.97  292.78  287.85  292.67  296.64  291.32  294.59  295.00  307.18  295.88  0
2506  303.16  291.96  296.56  289.93  303.35  290.91  299.27  301.39  309.23  308.04  0
2507  308.90  290.18  296.07  291.37  295.66  288.14  294.02  298.30  304.41  300.63  0
2508  307.56  288.33  298.92  293.53  296.15  292.85  300.34  296.45  299.79  305.59  0
2509  311.34  296.60  298.11  297.11  299.46  292.30  299.44  298.20  308.80  297.44  0
2510  309.59  291.42  289.51  288.17  298.28  298.72  297.21  296.05  301.59  297.90  0
2511  308.73  289.31  295.77  291.03  295.39  297.98  296.55  293.87  304.75  303.24  0
2512  314.35  297.41  298.81  299.20  304.52  290.99  292.60  304.61  316.22  312.37  0
2513  301.76  286.76  289.97  290.33  297.21  292.67  297.79  302.11  297.52  296.81  0
2514  303.59  297.21  294.59  295.05  297.09  288.68  296.81  296.05  302.68  303.94  0
2515  302.28  298.25  285.03  297.81  298.43  296.10  294.53  298.22  305.56  299.42  0
2516  303.69  289.50  293.94  291.77  295.04  294.95  298.05  300.39  302.63  302.69  0
2519  305.84  292.27  290.01  288.96  296.53  293.68  297.17  296.08  304.61  307.49  0
2520  316.28  290.78  289.91  290.53  294.49  291.61  299.75  299.12  300.56  295.93  0
2521  301.40  291.04  292.17  290.07  294.89  291.10  295.82  297.46  302.23  299.77  0
2522  310.57  282.63  292.56  291.12  295.95  290.91  296.03  297.05  302.55  296.53  0
2523  325.13  306.24  316.44  310.26  306.34  306.79  292.00  301.31  295.07  293.03  0
2524  302.49  296.70  300.40  299.04  296.91  289.58  301.82  306.65  300.24  294.83  0
2525  307.82  296.93  292.02  290.65  302.46  290.25  299.60  299.10  295.09  305.07  0
2526  305.38  294.18  301.03  294.88  294.64  293.91  298.57  298.53  303.32  297.04  0
2527  306.98  294.35  297.54  296.20  298.89  293.67  301.21  295.35  306.93  303.98  0
2528  307.28  292.66  293.90  291.58  296.29  293.82  300.31  293.90  302.67  300.35  0
2529  315.46  297.26  302.92  293.92  301.99  288.90  296.18  301.05  304.30  304.72  0
2530  308.16  297.89  299.84  297.17  296.73  294.76  292.95  298.40  303.00  294.20  0
2531  305.56  293.16  292.49  294.07  297.83  292.35  297.98  301.89  303.94  307.47  0
2532  320.22  305.74  288.11  295.56  297.39  293.46  297.57  299.28  307.05  304.84  0
2533  323.92  302.19  298.06  287.96  298.98  296.20  295.33  300.18  302.21  299.95  0
2534  320.10  292.95  296.49  294.54  298.02  297.26  300.93  298.24  295.58  296.59  0
2535  318.46  285.46  295.78  295.06  300.38  289.86  300.19  297.19  311.53  306.89  0
2536  309.81  295.44  298.38  292.05  297.82  290.62  300.68  298.19  301.51  290.85  0
2537  319.40  295.32  294.46  292.45  294.22  291.76  290.64  297.69  307.93  295.07  0
2538  313.98  300.88  301.55  288.34  299.88  293.54  300.38  293.48  304.11  304.40  0
2539  304.80  293.67  296.48  289.38  296.69  290.79  300.06  293.83  300.94  292.43  0
2540  308.78  280.85  294.38  299.92  295.84  292.76  293.85  298.57  308.55  296.53  0
2541  319.61  301.49  296.60  294.51  296.09  295.85  298.57  302.75  305.25  313.29  0
2542  307.73  302.32  296.41  296.20  297.41  291.01  293.06  290.41  311.22  300.89  0
2543  307.64  294.53  301.10  289.83  297.95  296.01  295.69  297.58  304.84  302.98  0
2544  319.59  301.24  295.23  290.01  300.18  291.56  297.27  299.42  301.93  297.42  0
2545  327.44  311.50  296.40  308.01  300.74  303.72  308.17  308.21  310.45  299.16  0
2546  319.87  294.28  290.19  294.96  295.54  290.92  293.80  299.64  300.88  302.44  0
2547  314.50  287.86  297.83  289.96  298.49  292.97  293.79  297.54  305.12  299.02  0
2548  305.10  298.16  294.63  292.39  292.09  294.39  295.78  295.83  305.57  297.06  0
2549  305.91  291.78  290.70  293.76  292.29  286.63  296.26  299.85  299.94  298.86  0
2550  318.29  291.60  292.35  293.63  293.85  293.08  290.95  298.14  304.27  301.24  0
2551  315.84  291.38  291.14  296.06  296.76  292.79  296.96  296.27  306.09  291.88  0
2552  310.03  287.92  299.96  291.02  296.37  293.36  296.41  295.25  308.22  303.77  0
2553  307.90  292.89  293.75  293.68  293.51  292.32  298.43  292.66  303.14  300.99  0
2554  316.61  302.71  296.66  289.99  294.83  290.94  299.27  297.11  306.49  296.31  0
2555  306.19  292.36  300.31  298.62  294.82  293.76  300.02  299.39  309.30  310.47  0
2556  307.38  289.65  286.92  290.30  295.57  291.22  292.71  296.16  306.17  297.51  0
2557  312.06  292.01  294.77  292.83  297.25  292.05  297.50  299.86  305.20  295.48  0
2558  305.20  289.97  294.35  288.80  293.52  294.79  296.44  293.88  303.17  295.82  0
2559  306.75  296.74  292.59  292.51  294.30  294.08  303.44  294.27  301.39  304.94  0
2560  305.58  291.23  299.15  292.47  295.37  289.99  292.94  294.71  298.49  299.69  0
2561  315.70  293.53  295.70  295.12  297.02  290.80  301.43  300.22  306.27  297.68  0
2562  322.51  341.68  290.26  329.04  298.25  320.48  305.34  311.81  296.63  367.78  0
2563  309.21  301.22  294.67  297.88  302.86  298.22  297.69  299.53  305.30  313.16  0
2564  310.19  293.23  294.78  288.05  298.21  294.04  296.19  297.80  304.71  302.92  0
2565  303.84  294.55  294.84  291.97  297.20  290.54  302.51  292.24  302.48  296.46  0
2566  313.80  289.13  294.40  287.22  298.42  291.14  295.15  297.16  305.45  295.81  0
2567  341.98  332.82  334.20  340.97  321.48  308.18  334.89  329.82  324.96  350.82  0
2568  311.73  325.69  295.41  317.15  323.88  303.50  303.75  312.54  351.38  312.31  1
2570  298.30  293.20  280.16  289.31  313.55  266.52  280.05  310.82  298.47  253.96  0
2571  325.01  310.03  327.59  317.12  303.72  301.60  304.24  314.00  293.68  337.45  0
2572  329.31  314.59  313.94  319.07  311.18  301.80  310.81  308.27  305.45  315.00  0
2573  336.42  314.93  324.45  320.00  314.15  305.74  313.00  317.80  307.68  339.00  0
2574  338.93  319.29  326.50  320.39  308.13  306.20  314.95  313.99  316.81  319.61  0
2575  337.40  319.56  315.71  321.19  309.75  307.78  311.20  310.37  314.85  326.76  0
2576  339.50  316.36  319.47  321.61  306.62  304.30  315.66  317.84  315.39  324.35  0
2577  333.07  319.40  312.39  311.16  304.62  304.14  317.24  314.69  309.77  321.24  0
2578  329.51  312.52  316.64  316.94  306.97  304.49  307.28  310.81  308.67  319.42  0
2579  329.38  316.26  311.88  313.80  308.05  305.39  312.07  310.51  317.37  314.20  0
2580  333.86  311.78  316.99  310.28  307.92  305.31  309.59  316.25  301.92  317.76  0
2581  330.82  321.47  316.72  314.33  305.61  304.23  310.61  311.90  304.11  319.41  0
2582  336.32  316.61  311.68  317.16  307.85  305.25  312.06  312.25  315.40  331.33  0
2583  331.71  313.78  315.41  317.53  311.42  303.10  305.68  311.41  306.76  324.10  0
2584  334.10  320.11  321.40  319.57  314.24  302.83  322.70  326.98  318.91  321.96  0
2585  335.85  322.91  316.24  313.93  310.52  302.47  313.51  314.65  319.87  318.96  0
2586  352.05  343.36  326.32  347.41  323.81  315.13  329.95  330.97  299.32  343.18  1
2587  330.66  316.35  316.20  320.20  310.95  305.53  314.95  311.00  315.75  315.08  0
2588  326.28  318.40  316.24  320.70  312.71  303.28  312.25  313.36  313.45  325.48  0
2589  329.05  320.25  315.81  321.48  312.35  301.43  328.43  316.17  319.06  329.40  0
2590  328.21  316.37  317.27  322.72  307.63  303.47  316.63  312.28  303.86  315.62  0
2591  329.65  314.72  318.46  316.04  309.10  301.89  314.40  313.28  310.62  323.15  0
2592  331.49  312.57  316.84  311.58  307.92  304.01  310.71  312.66  310.48  315.91  0
2593  328.47  317.00  306.94  314.88  308.69  303.16  309.84  310.07  313.24  314.36  0
2595  355.06  338.12  335.92  310.38  329.49  300.66  360.64  332.75  279.00  345.22  0
2598  332.54  316.98  310.00  307.83  307.31  301.80  311.62  315.71  311.45  325.20  0
2599  327.87  317.07  314.44  321.64  307.45  302.54  316.88  313.95  307.15  315.04  0
2600  331.75  318.21  313.14  317.04  308.60  304.40  307.78  312.72  309.52  324.38  0
2601  329.91  314.52  310.98  318.24  307.84  303.96  317.10  314.22  311.50  319.32  0
2602  317.04  317.80  322.80  305.82  311.62  306.58  330.96  322.86  283.66  299.67  0
2603  341.87  328.11  316.61  323.93  307.71  308.76  319.32  323.04  325.31  334.70  0
2604  334.73  323.71  311.05  309.97  309.94  307.90  321.07  316.62  314.83  325.78  0
2605  331.47  321.50  312.47  317.56  312.18  302.65  318.15  308.30  305.72  317.83  0
2606  331.03  318.81  317.16  317.03  306.41  304.70  310.48  309.07  313.23  321.70  0
2607  335.53  306.53  320.55  331.03  310.91  306.12  332.90  326.79  315.17  330.57  0
2609  282.97  208.03  256.04  269.36  236.66  350.12  295.57  290.61  283.48  278.04  1
2611  320.29  317.57  318.28  333.23  316.29  308.23  325.17  332.39  302.02  354.50  0
2612  334.79  324.03  327.42  330.63  318.51  317.86  346.39  326.18  333.63  357.23  0
2613  340.94  332.63  324.98  338.79  321.66  320.49  341.24  339.60  333.41  345.63  0
2614  340.48  337.37  330.41  334.88  320.11  315.97  340.40  326.69  334.91  357.16  0
2615  344.86  327.16  334.84  336.83  319.75  316.41  337.68  334.55  332.68  364.61  0
2616  345.16  329.45  329.36  337.87  318.55  307.38  336.00  337.87  327.69  346.41  0
2617  345.86  334.38  335.04  330.45  317.73  312.41  337.22  323.95  338.99  355.76  0
2618  337.01  323.92  334.66  329.30  322.63  309.51  342.77  334.41  325.53  356.67  0
2619  333.36  323.77  335.42  332.15  323.23  311.21  337.84  330.30  315.01  351.18  0
2620  342.28  327.14  327.73  329.81  319.52  315.87  335.58  329.96  330.93  354.32  0
2621  339.03  332.51  333.45  336.46  325.93  314.41  342.71  339.43  335.21  353.43  0
2622  337.42  335.45  330.72  341.83  320.19  320.67  359.50  329.50  340.15  333.88  0
2623  347.49  319.72  326.87  341.41  319.53  307.61  351.37  335.57  355.63  356.62  0
2624  339.29  320.17  330.07  330.96  319.52  315.18  344.75  333.73  331.29  357.12  0
2625  331.89  327.73  332.68  333.28  324.62  318.89  334.79  331.07  327.45  348.83  0
2626  336.93  323.94  325.54  320.88  319.49  316.47  336.52  329.84  342.15  330.53  0
2627  341.92  336.16  333.90  334.14  320.55  311.92  330.16  331.46  335.20  345.13  0
2628  346.09  331.38  337.52  335.63  322.91  313.35  343.12  329.64  330.58  333.11  0
2629  340.19  326.39  325.27  331.50  320.79  311.65  346.36  332.03  336.09  367.56  0
2633  267.06  278.36  257.46  258.35  254.39  245.15  269.75  215.02  273.72  284.13  0
2634  357.92  332.92  338.14  336.69  314.64  319.40  331.44  338.57  297.66  370.44  0
2635  341.60  330.22  333.47  341.23  326.58  317.51  360.54  343.01  363.16  365.70  0
2636  337.79  332.47  332.81  333.04  327.03  317.07  349.20  336.06  347.61  467.61  1
2637  343.19  331.71  333.65  339.62  326.14  317.93  357.92  338.62  349.26  372.33  0
2638  343.14  335.85  334.62  338.50  327.14  317.10  363.73  339.08  351.38  357.73  0
2639  340.21  329.55  336.70  340.01  328.45  318.38  348.82  337.04  344.09  371.22  0
2640  339.54  328.83  331.74  337.54  325.53  316.35  350.15  339.32  348.72  360.22  0
2641  339.04  332.13  336.33  337.97  326.28  312.11  350.93  338.18  352.67  369.40  0
2642  341.73  330.52  333.47  339.91  322.90  309.74  355.65  338.68  340.78  359.86  0
2643  338.87  328.44  330.93  337.47  331.26  317.57  363.36  343.42  342.71  493.86  1
2644  350.88  331.44  324.85  329.16  333.49  304.87  342.48  341.55  368.74  525.38  1
2646  333.13  320.54  322.13  322.21  321.89  307.58  327.19  331.07  328.21  336.80  0
2648  337.42  331.32  325.08  341.93  321.21  322.08  378.69  337.32  354.47  1052.38  1
2649  329.22  322.44  339.60  337.55  322.15  319.22  358.60  337.74  349.33  634.65  1
2650  342.31  333.68  333.62  338.72  324.95  316.39  359.66  334.67  409.14  348.49  0
2651  339.61  322.78  330.51  334.52  327.74  314.09  355.42  340.77  345.11  395.24  0
2653  341.53  330.29  332.50  334.40  322.82  318.37  348.26  337.34  351.56  369.20  0
2654  337.08  333.44  331.50  341.17  326.03  314.13  357.67  336.57  346.26  373.39  0
2655  343.41  336.28  331.00  338.43  323.49  317.54  364.07  342.54  336.29  350.17  0
2656  342.04  332.18  331.40  346.31  326.03  315.33  367.29  333.11  308.44  470.39  1
2657  336.37  328.78  332.08  335.86  321.57  318.53  355.41  334.29  349.34  676.58  1
2658  340.85  331.78  330.74  349.14  320.98  309.72  362.98  339.31  376.79  768.06  1
2659  267.23  264.60  253.25  245.92  265.98  272.03  268.50  280.80  290.70  284.67  0
2661  334.31  336.58  332.25  341.57  328.20  315.39  358.65  350.24  352.44  341.65  0
2662  338.56  332.41  336.66  331.59  324.09  322.15  364.84  341.13  334.80  522.11  1
2667  352.43  309.21  332.06  342.73  327.86  304.36  330.26  345.99  310.18  388.62  0
2669  332.09  317.62  339.50  338.48  325.41  314.64  364.38  334.88  461.20  2627.89  1
2670  348.15  342.78  324.73  325.20  318.08  321.95  351.53  347.21  364.49  364.76  0
2671  356.82  331.28  336.66  338.03  324.09  322.28  365.70  326.36  370.79  343.56  0
2672  343.64  328.26  337.96  337.22  326.92  314.89  372.58  342.45  410.65  2217.60  1
2673  343.89  325.12  333.76  337.49  332.23  320.39  368.74  342.91  369.77  397.52  0
2675  344.80  334.18  335.33  338.01  324.78  315.68  373.31  342.98  377.42  454.46  1
2676  346.27  333.49  335.15  350.52  324.36  325.03  363.12  343.01  373.38  375.69  0
2677  344.08  332.29  337.18  347.36  329.68  320.47  364.91  338.54  356.56  366.17  0
2678  341.13  329.55  338.70  336.89  326.61  322.27  350.33  344.25  322.64  374.41  0
2679  337.19  335.83  323.42  343.02  334.17  329.95  355.13  335.87  390.23  2618.94  1
2680  346.97  331.60  336.42  344.01  327.02  313.61  363.27  342.17  354.87  732.59  1
2681  343.08  330.38  336.04  342.34  329.63  323.14  357.94  345.98  359.06  376.54  0
2682  341.79  330.53  336.96  347.67  330.14  314.54  363.34  346.11  363.13  596.04  1
2683  343.44  328.94  322.03  343.04  325.26  322.79  369.12  336.98  340.74  490.95  1
2684  336.38  335.71  324.38  342.89  324.17  320.83  354.08  343.10  348.13  362.10  0
2685  338.97  330.36  336.48  338.10  332.40  318.55  364.27  345.94  361.00  376.64  0
2686  340.66  331.41  335.54  338.14  329.33  318.67  360.70  347.61  341.40  498.20  1
2687  342.18  331.32  339.03  342.27  327.28  319.66  370.94  341.12  357.16  376.44  0
2688  340.82  334.37  335.02  334.22  329.21  315.55  351.27  339.50  369.80  365.01  0
2690  340.37  328.59  332.84  342.19  329.57  313.20  369.68  346.99  353.47  480.50  1
2691  348.44  330.25  338.35  345.64  325.64  320.83  363.63  344.77  359.98  378.28  0
2692  340.04  338.79  338.87  341.70  324.60  320.46  358.75  340.72  346.44  574.08  1
2694  343.00  330.32  335.89  339.04  326.73  317.07  361.90  347.43  360.50  387.76  0
2696  343.15  333.96  329.67  343.37  333.75  321.89  352.14  354.25  340.59  781.10  1
2697  339.32  328.83  333.66  336.58  327.78  317.83  367.30  338.41  360.41  611.98  1
2698  345.23  334.43  337.22  345.85  328.94  319.06  368.56  342.89  357.39  572.44  1
2699  343.86  328.88  337.14  339.16  326.89  312.15  364.56  338.10  348.42  381.71  0
2700  337.93  335.33  333.67  337.08  327.56  311.69  371.33  353.20  351.88  495.59  1
2701  342.97  328.22  341.91  340.79  327.55  314.99  374.55  346.74  351.63  382.54  0
2703  344.15  326.36  335.02  342.56  329.06  313.26  366.26  346.38  308.37  2533.43  1
2704  344.89  334.42  330.74  338.76  325.17  322.00  370.31  345.20  349.15  456.10  1
2705  343.77  336.66  339.12  342.19  332.36  318.82  371.76  344.44  372.49  489.33  1
2706  342.11  329.99  334.30  340.51  327.59  318.25  366.61  344.70  355.48  464.24  1
2707  341.23  330.24  333.17  339.07  325.43  319.45  378.44  351.50  365.79  385.05  0
2708  340.07  338.71  336.80  344.53  326.29  317.80  375.51  345.57  380.15  545.04  1
2709  347.17  339.85  333.43  333.84  329.15  318.88  366.47  344.27  363.61  487.35  1
2710  346.87  341.06  331.29  341.22  328.35  316.47  374.34  343.74  473.26  485.16  1
2711  344.03  340.00  334.90  343.14  325.64  321.74  367.62  340.93  353.13  999.50  1
2714  332.70  334.82  332.10  332.19  304.35  318.08  316.36  350.35  336.86  341.51  0
2716  338.52  336.77  328.87  335.86  328.53  317.38  356.76  332.92  323.77  322.66  0
2719  342.05  330.82  333.89  342.07  329.24  314.05  367.93  343.50  356.84  571.13  1
2720  339.50  331.26  332.97  342.21  331.50  314.25  366.98  345.60  355.25  378.52  0
2721  342.54  329.47  332.34  345.14  334.35  316.12  367.69  341.79  373.04  595.01  1
2722  342.99  328.95  340.06  344.74  335.59  315.69  374.03  344.56  365.37  454.66  1
2723  336.50  330.24  335.32  343.99  327.49  320.99  374.21  342.37  369.83  393.81  0
2724  340.37  338.94  338.41  340.89  330.81  321.67  373.81  337.33  460.97  450.41  1
2725  341.96  333.50  335.50  333.36  329.99  318.74  369.27  344.98  381.01  541.03  1
2726  342.37  333.73  336.52  338.67  327.15  322.81  368.23  341.98  371.62  385.06  0
2727  343.78  331.48  336.24  340.33  326.26  317.58  362.92  346.19  364.77  472.22  1
2728  336.48  327.03  333.84  341.55  330.19  324.77  364.18  349.72  353.75  377.87  0
2729  340.49  326.15  340.98  336.86  330.21  314.50  378.16  345.23  377.98  542.15  1
2730  334.51  331.32  332.15  341.11  327.98  320.19  368.60  347.74  352.99  391.86  0
2731  341.27  336.21  337.62  345.11  333.54  321.20  370.22  340.37  349.65  384.55  0
2732  344.01  334.34  333.70  340.21  329.00  316.39  369.84  341.50  369.65  548.96  1
2733  342.39  332.13  336.10  342.98  328.01  322.93  375.10  347.50  367.39  370.66  0
2734  341.49  330.05  338.92  337.09  329.63  322.62  371.44  343.52  503.92  557.61  1
2735  342.92  334.01  334.73  345.26  324.66  316.61  367.81  339.93  360.57  373.21  0
2736  342.08  333.87  338.43  339.48  335.20  313.98  374.52  343.99  349.94  843.05  1
2737  342.43  326.88  336.00  342.21  326.25  319.01  371.68  343.40  364.05  532.87  1
2738  342.08  329.27  336.11  345.46  329.60  317.21  371.60  345.22  355.47  386.36  0
