nrun  S2L1    S2L2    S2L3    S2L4    S2L5    S2L6    S2L7    S2L8    S2L9    S2L10   S2L11   S2L12   S2L13   S2L14   S2L15   S2L16   flag
2500  290.75  286.60  282.18  285.19  286.62  285.13  285.91  288.70  275.15  291.93  286.50  291.61  290.96  289.93  290.72  298.29  0
2501  292.35  285.25  282.51  284.77  286.77  284.96  285.64  288.17  275.67  291.90  286.79  291.45  290.85  289.45  290.80  295.95  0
2502  293.52  286.49  281.74  285.51  286.66  285.07  286.12  287.99  274.84  291.65  286.96  291.56  290.64  289.28  290.29  298.75  0
2503  291.88  285.52  281.76  285.22  286.43  284.99  285.97  288.08  275.17  292.12  286.84  291.06  290.65  289.27  291.45  296.64  0
2504  291.58  286.61  285.88  287.88  289.27  289.33  287.89  289.81  277.60  293.83  286.66  291.37  291.79  288.84  288.73  298.94  0
2505  293.97  286.14  282.81  285.00  286.83  284.93  285.89  288.22  275.48  291.88  287.12  290.93  290.83  288.88  289.99  296.25  0
2506  292.38  286.64  281.99  284.99  286.74  285.23  285.79  288.17  275.40  291.79  287.18  291.09  291.04  289.43  289.63  294.58  0
2507  292.84  285.97  282.78  285.75  287.18  285.14  286.08  288.56  275.09  292.91  287.01  290.73  291.00  288.79  291.26  303.32  0
2508  293.25  286.51  281.91  285.83  286.31  285.31  285.95  288.40  275.07  291.52  286.49  291.66  291.41  289.06  290.60  296.80  0
2509  293.99  286.32  282.39  285.43  286.78  285.35  285.82  288.22  274.79  292.17  286.85  290.28  290.90  288.94  290.61  298.20  0
2510  293.77  286.91  282.29  285.05  286.22  285.45  285.81  288.64  275.57  291.29  286.40  291.91  291.43  289.28  290.96  300.46  0
2511  294.21  286.20  282.54  285.04  286.64  285.71  285.78  287.81  274.96  291.74  286.75  290.73  290.33  289.19  290.00  298.98  0
2512  293.88  287.54  283.82  287.91  291.33  288.58  288.76  289.95  277.00  292.73  287.52  291.57  291.19  289.68  291.78  300.28  0
2513  293.33  285.88  282.60  285.12  286.99  286.19  286.20  288.37  275.44  291.59  286.09  291.72  291.52  289.02  290.00  296.51  0
2514  293.68  286.05  282.68  285.21  286.73  285.89  285.52  288.28  275.34  292.73  287.05  291.36  290.85  289.18  289.94  295.30  0
2515  294.61  286.12  282.21  285.42  287.01  285.39  285.83  287.72  275.57  291.91  285.46  291.25  290.87  289.38  290.98  296.85  0
2516  294.38  286.82  282.52  285.73  286.54  285.69  285.64  288.24  274.97  291.54  286.09  291.56  291.05  290.03  291.17  298.49  0
2519  292.78  285.43  282.40  285.21  286.81  285.88  286.48  288.52  275.80  291.84  287.39  291.48  291.33  289.40  290.06  298.49  0
2520  291.56  284.94  282.74  285.28  286.92  285.29  286.57  287.86  275.48  291.79  286.41  291.12  291.32  289.12  290.05  296.64  0
2521  291.96  286.46  282.46  285.37  286.93  285.77  286.56  288.30  275.46  292.01  286.96  291.89  290.92  289.57  290.28  297.59  0
2522  291.09  285.93  282.06  286.07  287.00  285.41  286.87  288.40  275.61  291.86  287.37  291.08  290.66  288.78  290.11  298.84  0
2523  311.94  295.85  285.42  288.69  292.88  295.36  288.31  291.16  276.15  293.64  288.06  291.24  293.35  289.26  292.02  305.43  0
2524  293.21  286.80  286.41  288.49  289.48  291.38  287.92  289.28  278.00  293.53  288.70  291.27  292.06  289.20  290.93  298.64  0
2525  296.74  290.14  287.00  290.69  292.43  294.62  290.46  292.92  281.41  294.10  289.86  292.54  292.35  290.12  290.51  297.96  0
2526  293.89  288.71  286.64  290.12  292.55  295.62  290.55  292.29  281.48  293.99  290.12  292.49  292.21  290.23  290.18  297.74  0
2527  297.94  290.48  287.01  290.47  292.22  296.48  290.58  292.71  281.01  294.07  289.23  292.27  292.44  289.92  290.96  299.68  0
2528  294.46  289.64  286.69  290.13  292.00  297.84  290.58  292.90  280.32  294.65  289.63  292.60  292.06  290.03  290.61  298.12  0
2529  296.59  289.16  286.63  289.99  291.97  294.63  290.61  292.77  280.62  294.22  289.55  292.27  292.18  290.07  290.85  297.21  0
2530  295.40  289.70  286.49  290.22  291.62  294.19  290.75  292.94  281.34  294.58  288.97  292.47  291.65  290.02  290.50  298.27  0
2531  295.84  289.03  286.04  289.78  291.91  293.16  290.73  292.49  280.72  294.88  289.62  292.65  291.82  290.32  290.55  296.84  0
2532  294.31  287.91  284.29  287.34  289.77  291.85  288.23  290.04  276.92  292.48  288.23  291.88  291.43  289.99  290.05  299.22  0
2533  294.55  289.14  286.79  290.51  292.30  293.25  290.39  291.93  280.75  294.69  289.67  292.65  292.35  290.03  290.02  301.53  0
2534  295.33  290.96  286.61  290.12  292.63  292.70  290.77  292.11  279.76  294.71  288.70  293.05  292.78  290.11  290.05  296.65  0
2535  296.24  289.82  286.84  290.61  292.18  293.03  290.44  292.85  281.03  294.99  289.15  292.53  292.47  289.78  290.96  299.55  0
2536  295.23  290.29  287.20  290.86  292.41  292.71  290.60  292.30  281.87  295.31  288.95  292.40  292.71  290.28  289.90  296.97  0
2537  294.79  289.99  287.37  291.06  292.73  293.09  290.96  292.34  281.38  294.92  289.85  292.30  292.20  290.18  290.65  297.96  0
2538  296.24  289.60  287.02  290.31  292.13  293.59  290.89  292.00  281.88  295.19  289.09  291.84  291.45  290.31  291.11  299.20  0
2539  298.71  289.91  286.10  290.10  292.59  292.44  289.68  292.62  280.64  294.62  289.19  293.11  291.61  290.88  289.93  299.13  0
2540  295.42  290.07  287.51  291.08  292.46  292.47  290.09  292.20  281.81  295.09  289.80  292.35  291.93  290.39  291.94  299.32  0
2541  296.91  290.20  288.27  290.46  292.32  293.12  290.70  292.70  280.38  295.21  290.32  293.04  292.67  289.60  290.60  300.54  0
2542  297.94  289.66  287.41  290.11  292.45  292.44  290.80  292.28  281.51  294.73  289.75  292.66  291.83  290.14  290.44  295.43  0
2543  296.44  289.63  286.90  290.15  292.43  292.42  289.89  292.53  280.94  294.47  288.94  293.40  292.89  290.03  291.53  300.16  0
2544  295.62  289.54  285.37  287.64  290.37  291.29  288.27  290.70  278.06  294.54  287.92  291.89  291.43  289.43  290.86  298.05  0
2545  303.24  290.13  288.11  291.24  291.88  293.35  290.32  292.43  281.48  294.00  288.03  291.93  292.72  290.22  290.81  295.26  0
2546  295.56  288.56  287.25  290.56  292.64  292.50  290.85  292.61  281.48  294.76  289.88  292.70  292.47  290.12  290.88  299.31  0
2547  295.99  289.60  286.70  290.18  292.47  292.42  290.32  292.93  281.31  294.51  289.60  292.65  292.65  290.48  290.12  301.22  0
2548  295.90  289.24  287.35  290.18  292.55  292.38  290.95  292.45  281.21  294.82  288.72  292.75  291.80  290.69  291.05  298.98  0
2549  296.83  290.06  287.30  290.52  292.09  291.76  290.36  292.44  281.05  294.42  289.00  292.65  292.33  290.40  291.22  296.65  0
2550  293.40  289.04  287.34  290.44  292.36  292.36  290.96  292.69  280.88  294.71  289.30  292.16  291.84  289.83  290.54  297.28  0
2551  294.21  288.87  286.61  290.56  292.21  292.24  290.80  292.07  281.11  294.41  289.46  292.01  291.87  290.11  290.71  299.89  0
2552  296.14  289.05  287.13  290.65  291.93  292.37  290.38  292.60  280.80  295.33  289.46  292.53  291.94  290.19  291.24  300.43  0
2553  295.72  288.85  286.84  290.32  291.78  292.44  290.99  292.64  281.13  293.99  289.20  292.09  292.04  290.31  290.77  300.26  0
2554  294.90  289.77  286.98  290.44  291.99  292.72  290.57  292.71  281.26  294.88  288.93  292.67  291.64  290.07  290.69  299.20  0
2555  292.46  287.86  285.67  288.31  290.30  290.74  288.35  290.83  276.57  293.83  287.52  290.77  290.59  289.23  290.52  298.45  0
2556  297.75  291.00  289.42  293.23  295.75  294.43  292.70  295.00  284.17  296.21  290.52  293.90  292.69  290.44  290.43  296.99  0
2557  296.14  290.31  289.81  293.18  295.28  295.30  293.26  294.97  285.10  295.90  290.32  293.40  292.42  290.87  291.83  297.46  0
2558  298.40  291.27  289.39  293.24  295.45  294.93  293.27  294.67  284.21  295.83  291.02  293.64  292.57  290.48  291.45  298.99  0
2559  296.52  291.01  289.15  293.22  295.59  294.66  292.98  295.61  284.76  295.89  290.76  293.46  292.39  290.46  290.89  296.43  0
2560  295.98  291.60  289.59  293.24  295.74  295.00  292.98  295.25  284.96  296.36  291.75  293.56  292.47  290.20  291.65  300.53  0
2561  298.13  291.57  289.01  293.30  295.73  294.66  293.14  295.11  284.53  295.96  291.56  293.51  292.61  290.13  290.71  299.63  0
2562  293.53  294.77  286.70  288.41  292.20  291.09  291.19  294.02  283.85  294.12  289.01  294.01  295.66  289.60  290.40  299.51  0
2563  295.86  288.05  284.79  289.24  290.29  290.66  289.04  291.20  277.48  292.10  287.80  291.77  291.21  289.84  290.42  298.61  0
2564  298.10  291.02  288.55  291.81  294.05  292.91  291.86  293.91  283.48  294.69  290.50  293.59  292.88  290.27  290.94  299.44  0
2565  295.93  290.62  287.96  291.18  293.67  292.40  291.80  294.52  283.71  294.96  290.42  293.63  292.61  290.43  290.52  296.96  0
2566  296.65  290.48  288.19  291.91  293.77  292.68  291.92  294.27  283.05  295.57  290.98  293.47  292.58  290.24  289.99  298.85  0
2567  324.76  298.34  291.77  292.65  292.13  294.80  295.72  292.06  280.76  297.12  292.46  295.11  294.24  291.36  293.52  294.93  0
2568  305.29  297.01  289.81  286.93  290.07  292.89  290.83  291.93  284.10  294.99  289.38  296.05  293.42  293.62  290.70  305.65  0
2571  300.59  293.37  290.41  291.32  294.08  293.23  291.76  295.15  283.25  296.64  290.64  294.06  291.97  290.35  290.46  302.14  0
2572  300.42  299.70  299.12  298.48  299.72  295.85  292.75  293.26  280.06  295.09  288.16  292.27  290.85  287.69  288.80  296.83  0
2573  308.51  300.29  295.31  294.96  295.96  292.83  289.98  291.32  276.67  294.32  286.31  292.21  290.75  287.95  288.79  294.79  0
2574  302.45  295.85  294.07  296.00  297.46  294.97  292.75  293.37  281.42  296.84  289.28  293.07  292.02  288.89  290.43  297.16  0
2575  303.58  297.13  295.83  296.87  296.61  294.47  292.21  292.51  281.76  295.83  289.47  293.71  291.66  288.94  290.01  296.92  0
2576  305.73  296.64  295.74  295.95  298.09  294.85  291.94  293.35  280.38  296.26  288.01  293.16  291.91  288.60  291.34  300.84  0
2577  299.91  291.90  288.24  289.54  289.56  289.27  285.99  288.33  272.81  293.79  287.07  291.83  290.34  287.45  289.24  297.16  0
2578  295.69  291.21  288.36  289.79  289.87  289.12  286.72  287.31  273.62  293.29  286.70  291.02  290.35  287.80  290.24  297.55  0
2579  302.83  295.27  295.03  296.82  297.63  296.02  294.20  294.65  285.33  297.87  291.08  294.30  292.47  289.32  290.84  296.65  0
2580  301.28  297.09  295.15  295.76  298.82  296.44  293.69  295.34  284.68  298.50  291.34  294.74  292.61  289.64  291.23  299.93  0
2581  306.34  298.63  298.06  299.16  301.02  297.35  295.65  295.99  284.97  298.18  290.83  294.73  291.94  289.80  290.92  298.31  0
2582  305.54  299.22  296.87  299.03  301.08  297.18  295.32  295.94  284.64  298.75  290.81  293.87  292.32  289.28  290.24  297.95  0
2583  305.44  298.39  298.19  299.33  301.18  297.85  295.14  295.45  284.47  297.88  291.01  294.25  292.82  289.87  290.97  299.63  0
2584  305.04  297.85  295.87  294.11  294.16  290.73  288.75  289.83  273.73  292.98  286.19  291.55  290.34  287.92  289.31  296.45  0
2585  307.55  299.49  294.74  296.18  297.27  294.54  292.81  294.53  279.60  296.96  290.35  293.99  291.11  289.85  291.00  297.22  0
2586  310.97  299.99  292.20  290.12  294.24  291.80  288.92  294.50  285.65  301.03  288.84  292.46  293.29  291.41  293.15  288.77  0
2587  306.63  298.68  295.02  297.24  297.05  294.56  292.23  293.91  280.50  296.56  289.50  293.62  291.29  290.07  289.53  296.66  0
2588  305.58  295.56  294.95  296.27  297.34  293.58  291.89  293.58  280.96  295.85  287.79  292.99  291.80  289.60  291.11  295.06  0
2589  303.71  297.46  293.73  295.29  295.90  293.85  291.90  292.89  281.49  296.12  287.87  292.61  291.33  288.40  292.14  289.42  0
2590  298.85  292.47  288.36  288.95  289.66  289.00  287.33  288.18  273.76  293.02  286.98  291.11  290.18  288.55  289.05  292.43  0
2591  298.73  292.22  288.94  290.10  290.20  288.89  286.80  287.93  273.22  293.54  286.25  291.65  289.98  288.29  289.43  296.05  0
2592  298.88  292.71  288.63  289.84  290.68  288.39  286.57  287.74  272.71  292.22  286.19  291.57  290.15  287.92  288.16  297.46  0
2593  303.33  297.11  294.22  295.77  297.85  295.08  294.58  295.18  283.92  297.56  290.40  295.04  293.78  290.02  291.04  299.59  0
2595  327.83  300.21  290.16  295.41  294.62  293.45  292.17  295.15  282.06  298.15  287.91  295.74  293.93  290.83  292.81  294.44  0
2598  305.41  297.47  294.40  296.37  297.88  295.65  294.30  295.45  284.19  298.21  290.64  294.11  292.39  290.96  290.87  299.63  0
2599  310.66  301.45  298.85  300.30  302.61  298.17  296.33  297.62  285.37  298.31  291.00  294.78  292.22  291.04  291.14  300.28  0
2600  307.38  300.02  298.70  301.29  302.98  298.48  296.01  296.87  286.23  298.48  291.56  295.00  292.67  289.23  290.14  300.73  0
2601  307.33  301.49  299.20  300.13  302.14  297.40  296.39  296.68  285.24  298.67  290.72  294.38  292.55  289.44  291.28  300.57  0
2602  313.91  301.52  299.43  303.38  302.29  295.91  294.65  296.56  284.72  299.43  294.95  294.10  293.17  289.77  291.64  303.73  0
2603  308.92  300.01  295.75  296.78  297.80  293.88  293.29  292.26  279.10  296.07  289.13  292.77  293.07  290.61  290.44  304.00  0
2604  303.97  298.61  294.93  295.59  296.94  294.28  292.84  293.27  281.60  296.54  289.40  293.00  292.41  288.81  291.05  298.41  0
2605  300.48  292.81  288.76  290.38  290.25  288.85  287.55  287.84  274.13  293.18  286.10  291.69  291.47  287.70  290.11  293.56  0
2606  298.58  291.82  288.53  289.46  289.74  288.65  287.05  288.47  273.15  292.95  286.71  291.63  290.39  287.82  288.56  292.75  0
2607  308.25  300.59  297.43  293.94  296.76  291.91  289.17  290.98  275.97  294.77  287.26  293.03  289.32  287.45  285.54  296.42  0
2611  300.39  294.89  289.81  295.42  295.88  294.08  294.26  292.73  282.92  299.12  290.96  297.66  291.06  289.49  292.04  287.11  0
2612  311.57  312.49  311.77  304.84  303.49  298.80  295.32  292.69  278.31  297.24  286.83  293.92  291.60  287.43  290.27  291.60  0
2613  316.15  307.62  304.26  302.60  302.83  297.47  295.62  296.12  277.30  295.37  287.53  294.55  294.23  290.07  292.63  287.97  0
2614  325.25  309.07  305.10  301.99  300.38  296.90  294.81  293.58  276.32  297.49  287.86  295.59  294.20  288.49  294.07  301.56  0
2615  316.98  313.55  306.62  301.42  299.93  296.32  293.84  292.86  278.10  299.53  287.91  296.51  293.22  288.14  292.27  308.20  0
2616  309.17  302.82  299.88  295.51  292.93  291.13  288.48  287.86  269.98  294.76  284.86  292.87  289.59  290.47  291.35  296.16  0
2617  312.02  303.93  298.48  296.55  292.75  291.03  288.00  287.79  271.83  294.22  285.83  292.11  290.37  287.42  287.84  295.43  0
2618  316.17  303.66  301.15  294.94  293.61  290.93  289.53  288.45  270.83  293.95  284.34  293.41  290.35  287.87  290.09  299.88  0
2619  317.30  305.24  302.19  300.69  302.18  297.90  295.05  296.80  282.44  299.54  290.13  294.71  294.18  289.69  292.02  303.34  0
2620  315.47  307.51  301.84  301.77  302.09  297.93  294.43  296.05  283.49  299.84  290.83  295.67  292.93  291.44  292.08  291.11  0
2621  325.02  314.01  307.87  302.90  298.77  295.43  289.26  288.98  271.31  295.84  284.36  293.96  291.03  288.63  287.62  284.73  0
2622  319.94  311.65  308.72  304.71  297.55  294.71  290.99  290.83  273.61  296.32  285.92  294.71  291.36  288.82  288.50  284.43  0
2623  321.20  309.64  306.09  301.73  300.59  296.33  292.98  294.15  279.34  297.74  289.76  294.96  293.09  288.43  293.41  292.51  0
2624  323.28  308.03  306.58  300.99  302.38  297.22  294.94  293.31  275.25  298.18  289.65  296.70  292.79  288.49  293.14  291.74  0
2625  326.00  308.21  303.43  303.30  300.60  296.29  292.55  292.90  275.95  298.65  287.93  294.46  292.15  288.64  293.59  287.42  0
2626  328.16  311.63  306.68  297.19  298.58  295.13  290.36  292.23  273.21  295.56  288.62  294.75  292.79  291.70  294.47  298.55  0
2627  319.49  310.27  301.06  296.21  294.15  291.16  287.60  289.73  270.58  294.69  285.85  294.12  291.60  287.54  288.98  297.86  0
2628  319.34  311.16  299.57  296.85  294.06  289.22  288.47  288.39  272.99  295.63  286.45  294.05  290.06  289.16  291.04  291.20  0
2629  316.39  303.89  299.84  293.89  292.93  291.23  286.93  288.25  271.71  293.89  285.33  291.60  289.88  287.46  288.90  299.01  0
2634  298.34  297.64  292.62  296.78  294.53  294.78  293.96  295.38  279.66  300.99  290.40  299.75  290.79  290.28  294.31  297.72  0
2635  308.53  311.43  312.51  308.13  303.78  296.24  292.96  292.01  274.05  296.23  286.31  292.00  291.67  286.17  289.62  277.24  0
2636  333.67  316.75  304.79  307.41  300.84  298.27  294.08  294.64  277.37  299.07  287.53  298.07  294.22  289.71  292.07  297.23  0
2637  325.17  313.17  308.44  305.03  302.82  299.23  294.13  293.41  275.71  298.29  288.39  296.15  292.96  292.04  292.58  267.86  0
2638  330.68  315.19  308.92  305.41  301.56  299.06  294.13  293.78  275.35  299.24  286.35  293.71  293.48  291.74  295.56  288.16  0
2639  318.44  307.89  302.18  298.03  294.86  292.54  289.93  289.59  268.62  295.99  285.78  293.36  291.03  286.32  292.03  289.29  0
2640  316.83  306.70  300.18  298.58  295.58  294.13  287.95  286.99  268.71  294.84  286.06  293.20  291.14  289.13  290.21  293.41  0
2641  315.19  308.01  304.51  302.05  300.40  298.67  294.61  296.18  282.79  299.96  288.39  296.10  293.99  291.73  294.82  290.93  0
2642  320.30  307.61  306.36  303.73  300.51  296.21  295.51  294.84  277.14  301.53  290.74  294.80  293.07  289.20  292.63  286.49  0
2643  331.85  318.46  312.21  308.32  299.63  296.27  293.20  290.49  270.14  299.52  287.68  296.13  293.87  289.16  295.50  294.75  0
2644  328.50  310.96  307.73  302.33  303.92  297.74  293.01  293.11  278.10  297.43  286.93  293.44  295.49  292.79  290.95  285.99  0
2646  357.45  334.40  330.24  327.34  325.81  319.26  310.62  312.41  279.71  325.65  302.62  323.30  329.03  323.02  326.78  322.06  0
2648  317.13  311.30  304.09  303.43  298.37  295.16  293.36  291.81  270.57  296.74  285.58  288.75  293.08  289.68  288.43  272.27  0
2649  331.88  312.73  309.05  302.40  302.78  299.63  292.75  293.18  274.99  300.30  289.02  296.25  295.01  289.42  292.94  285.70  0
2650  337.23  318.60  312.35  305.07  301.54  297.40  293.99  293.05  278.00  298.46  286.85  297.28  293.78  289.66  288.89  282.20  0
2651  334.38  307.53  309.79  304.93  301.51  297.21  294.53  293.21  273.61  297.13  288.83  294.20  296.41  289.85  290.93  302.99  0
2653  330.08  315.82  307.46  308.25  303.57  294.55  292.76  294.68  278.34  295.65  287.58  295.32  293.84  291.20  295.45  293.29  0
2654  328.38  309.25  301.82  299.87  294.61  292.16  290.67  289.93  267.23  296.61  285.88  293.46  294.31  286.06  291.16  295.95  0
2655  309.00  308.06  301.11  297.36  296.27  292.96  289.23  288.41  269.77  293.26  283.86  293.18  290.30  288.51  292.51  286.94  0
2656  314.66  308.28  299.07  293.05  298.64  292.27  286.30  289.76  264.52  294.99  283.99  296.07  295.70  287.02  291.46  286.51  0
2657  329.02  309.07  307.24  301.64  304.63  297.97  293.71  295.04  278.96  299.24  287.73  296.00  294.50  290.25  292.61  298.81  0
2658  344.12  314.91  307.14  296.29  301.53  291.63  292.99  300.72  269.16  311.44  302.22  312.25  290.79  297.37  287.62  294.27  0
2661  324.36  300.62  298.24  297.80  294.73  297.16  292.78  295.20  282.04  303.66  291.71  302.90  297.39  295.02  302.98  246.47  1
2662  311.44  299.36  296.68  295.58  298.72  293.75  294.26  293.09  276.18  299.49  291.62  296.90  293.32  289.95  291.96  285.31  0
2667  350.63  333.98  328.56  323.88  326.52  320.68  316.08  307.46  272.77  332.33  317.75  333.78  320.22  322.60  330.36  323.34  0
2669  324.73  314.59  316.69  300.36  311.79  304.68  286.27  288.63  261.34  299.44  283.92  294.54  286.32  293.12  293.88  284.91  0
2670  332.41  327.28  321.01  316.28  302.37  303.14  298.41  296.28  270.28  314.02  301.46  303.29  301.48  297.26  296.28  312.72  0
2671  355.31  325.62  312.86  310.18  308.14  308.56  298.79  304.44  270.04  300.55  296.75  303.74  305.83  290.67  303.21  298.49  0
2672  334.15  315.32  309.53  302.32  308.52  299.29  294.54  295.10  272.47  296.11  290.73  298.58  295.90  288.83  294.29  295.70  0
2673  335.31  324.14  309.71  307.48  300.70  299.39  296.72  291.64  270.06  302.13  288.26  298.45  295.17  288.30  295.90  281.37  0
2675  333.98  317.27  311.20  305.96  301.58  300.12  295.18  294.88  261.92  301.82  289.18  297.19  291.74  287.87  293.27  276.67  0
2676  337.55  316.27  309.19  308.26  301.92  299.53  292.53  292.61  269.44  297.79  290.68  292.56  297.55  291.75  293.91  282.08  0
2677  328.07  314.90  306.42  303.18  299.76  294.83  291.35  290.29  263.68  297.00  283.75  296.49  295.40  287.25  295.42  285.12  0
2678  341.15  327.15  314.52  301.54  302.48  299.30  295.86  294.21  267.51  302.24  289.46  299.75  297.77  292.01  296.95  297.17  0
2679  341.76  307.09  306.58  302.48  299.76  292.04  294.89  288.38  269.15  298.06  287.75  295.72  294.32  291.92  294.96  306.02  0
2680  338.63  326.23  309.84  310.56  305.04  297.57  293.59  292.09  268.93  300.14  288.89  298.80  293.60  293.74  295.51  299.32  0
2681  329.54  311.95  307.73  307.18  300.65  295.97  292.56  288.83  262.31  298.86  286.95  297.68  294.61  289.78  295.94  292.29  0
2682  321.90  310.29  306.83  305.79  296.44  296.07  291.00  285.53  263.24  294.94  284.56  296.63  295.25  289.80  297.58  297.19  0
2683  333.54  326.31  307.15  305.14  307.02  300.06  295.44  296.35  269.90  302.15  289.63  300.23  301.40  293.51  306.13  287.33  0
2684  346.82  331.90  324.73  318.31  309.24  306.17  303.82  302.46  269.14  312.01  298.69  308.72  308.59  303.93  308.90  305.99  0
2685  321.02  316.57  303.41  302.18  297.72  293.62  289.09  291.83  265.26  295.31  283.91  295.00  292.80  289.97  287.72  268.97  0
2686  317.19  309.64  307.68  304.96  302.28  298.15  292.61  291.63  273.75  298.09  287.45  296.45  294.31  288.50  297.19  272.53  0
2687  327.92  315.77  302.15  304.52  300.62  300.89  292.58  292.69  268.24  302.51  291.29  300.58  296.49  289.87  295.34  262.26  0
2688  327.59  313.93  307.11  307.32  306.66  298.44  297.25  296.98  270.92  299.74  288.43  299.56  297.25  288.68  299.33  304.26  0
2690  338.85  320.21  310.94  304.59  302.83  299.15  292.66  292.92  268.20  299.36  287.97  297.53  291.61  295.24  295.20  280.06  0
2691  331.66  322.82  311.42  309.63  305.02  304.28  299.47  294.71  271.00  301.87  286.91  298.65  298.72  289.45  293.85  297.15  0
2692  345.37  321.77  314.81  315.74  303.50  303.34  293.28  295.71  277.85  303.33  291.29  304.50  302.93  297.51  299.59  298.10  0
2694  333.70  319.49  308.98  309.54  303.32  300.63  294.42  293.89  267.85  301.94  283.46  297.93  295.83  291.05  293.60  275.98  0
2696  348.61  313.58  305.01  296.33  292.39  289.15  293.17  286.52  261.52  300.66  291.18  298.79  293.98  286.12  286.65  295.29  0
2697  320.95  316.13  309.99  299.99  298.84  297.46  291.18  290.90  263.97  302.59  286.54  292.86  292.95  290.80  295.32  304.27  0
2698  327.64  312.87  303.67  304.04  296.94  295.20  289.49  287.26  259.97  296.17  285.51  293.65  292.76  288.76  290.24  293.05  0
2699  321.21  315.96  305.48  303.33  302.47  300.48  295.95  292.79  275.31  300.27  288.08  297.29  295.15  290.90  293.07  284.48  0
2700  339.56  325.71  316.22  312.35  303.69  299.41  292.10  290.13  269.38  302.17  288.05  298.80  296.19  288.47  299.51  273.88  0
2701  318.27  309.55  307.49  309.96  305.57  299.86  290.98  294.31  273.41  295.86  286.82  295.87  291.93  288.10  288.75  271.93  0
2703  334.94  320.82  306.40  307.13  296.97  304.44  290.71  298.46  258.28  301.13  283.87  306.60  295.51  305.07  297.85  312.08  0
2704  322.78  303.71  297.71  295.95  297.29  294.23  289.78  296.60  271.21  300.56  291.18  297.68  296.39  288.12  288.50  275.61  0
2705  334.40  308.85  307.47  298.23  301.01  302.76  290.31  293.28  260.14  305.24  281.38  299.48  296.46  282.08  299.46  234.95  1
2706  339.12  319.25  313.64  309.15  297.97  297.39  297.64  291.92  260.03  299.56  285.85  294.56  292.00  291.21  303.14  297.51  0
2707  336.66  320.66  311.43  305.56  301.71  301.44  293.20  292.69  261.16  304.29  286.23  303.15  295.04  293.61  292.18  255.10  1
2708  327.51  322.40  309.35  306.19  304.00  299.16  290.66  294.09  264.15  302.06  282.72  295.97  293.22  284.74  291.74  259.32  1
2709  329.01  318.94  307.84  304.64  305.19  300.22  290.54  290.72  258.06  297.69  285.14  297.76  297.80  297.01  289.79  249.35  1
2710  342.64  322.05  314.12  301.28  310.92  305.68  295.31  296.68  267.09  302.79  284.67  307.29  294.94  289.69  299.03  307.37  0
2711  333.55  325.16  316.97  308.64  304.72  305.18  301.29  291.97  264.62  304.30  286.68  301.95  299.20  298.21  300.57  282.77  0
2714  328.79  327.73  320.25  318.42  308.74  296.30  317.07  311.31  267.31  304.87  273.70  314.89  317.89  289.25  285.91  295.55  0
2716  340.94  339.57  321.17  316.53  311.41  306.93  309.63  302.42  275.59  306.52  292.05  304.91  303.89  306.31  314.62  312.47  0
2719  334.52  317.83  305.63  301.29  295.46  298.69  291.92  287.72  256.20  297.51  283.93  298.69  292.08  287.52  293.46  243.09  0
2720  338.07  319.54  311.00  303.91  303.80  299.79  293.74  292.19  261.08  297.23  282.80  297.68  294.92  289.63  298.16  254.78  0
2721  337.70  313.48  310.66  303.30  297.74  297.01  292.63  288.17  258.22  297.04  284.82  293.67  292.46  288.46  288.33  290.14  0
2722  339.16  312.85  309.10  301.58  301.28  296.84  292.83  286.17  259.85  303.35  285.15  295.87  293.53  289.69  288.96  261.54  1
2723  329.27  316.32  304.34  297.16  295.49  297.64  290.24  290.36  258.43  296.90  282.22  297.01  292.54  283.85  291.76  275.19  0
2724  331.90  304.11  310.27  301.51  300.04  301.92  294.55  290.00  265.46  300.05  289.82  296.39  295.21  288.94  292.98  251.00  1
2725  322.12  316.62  306.45  303.51  300.13  299.50  293.51  297.20  266.89  301.24  282.53  298.34  294.65  289.39  285.45  298.80  0
2726  319.36  314.01  304.60  303.19  299.68  299.50  293.14  295.01  264.06  299.16  286.02  300.05  294.22  291.16  294.13  267.06  1
2727  337.27  320.49  307.97  303.43  303.41  296.05  295.59  293.30  262.59  298.05  285.20  298.97  293.06  293.18  298.45  270.45  0
2728  344.11  321.25  310.66  311.40  309.85  302.49  295.71  296.53  267.10  302.69  296.68  304.38  295.14  298.75  303.61  314.89  0
2729  320.91  310.28  306.19  311.36  301.59  300.48  289.46  288.43  250.23  303.07  283.70  302.62  304.61  279.22  296.02  245.41  0
2730  327.54  320.56  303.14  300.99  307.70  301.37  295.04  295.29  265.16  301.32  280.85  293.42  297.25  295.88  299.50  244.14  0
2731  337.37  316.39  310.88  304.31  305.05  301.00  293.52  291.75  261.57  305.22  286.77  298.91  295.59  292.27  296.78  248.18  1
2732  325.76  315.24  313.78  308.51  303.39  296.14  291.19  291.74  264.81  299.51  284.33  296.89  297.93  289.36  296.71  265.11  1
2733  331.83  319.59  317.93  299.16  304.59  298.29  297.99  295.19  260.01  296.55  286.96  298.54  296.15  293.73  290.72  290.14  0
2734  323.22  316.68  309.11  311.05  307.87  299.54  291.95  296.48  259.03  300.06  289.13  299.91  295.90  288.24  293.15  280.83  0
